game_pk,game_date,fullName,id,team,team_id,home_plate_full_name,home_plate_id
661040,2022-04-09,Noah Syndergaard,592789,Los Angeles Angels,108,Jansen Visconti,596740
661129,2022-04-10,Daulton Jefferies,641726,Oakland Athletics,133,Ben May,521251
661129,2022-04-10,Zach Eflin,621107,Philadelphia Phillies,143,Ben May,521251
661916,2022-04-10,Tyler Wells,669330,Baltimore Orioles,110,Manny Gonzalez,484499
661916,2022-04-10,Corey Kluber,446372,Tampa Bay Rays,139,Manny Gonzalez,484499
662887,2022-04-10,Michael Kopech,656629,Chicago White Sox,145,John Tumpane,483630
662887,2022-04-10,Tarik Skubal,669373,Detroit Tigers,116,John Tumpane,483630
662570,2022-04-10,Carlos Carrasco,471911,New York Mets,121,Ryan Additon,596809
662570,2022-04-10,Erick Fedde,607200,Washington Nationals,120,Ryan Additon,596809
661573,2022-04-10,Hunter Greene,668881,Cincinnati Reds,113,Adam Hamari,503077
661573,2022-04-10,Ian Anderson,666120,Atlanta Braves,144,Adam Hamari,503077
661802,2022-04-10,Spencer Howard,675921,Texas Rangers,140,Gabe Morales,573597
661802,2022-04-10,Hyun Jin Ryu,547943,Toronto Blue Jays,141,Gabe Morales,573597
662755,2022-04-10,Cal Quantrill,615698,Cleveland Guardians,114,Mark Ripperger,483919
662755,2022-04-10,Kris Bubic,663460,Kansas City Royals,118,Mark Ripperger,483919
661738,2022-04-10,Marco Gonzales,594835,Seattle Mariners,136,Chris Conroy,482620
661738,2022-04-10,Bailey Ober,641927,Minnesota Twins,142,Chris Conroy,482620
662019,2022-04-10,Bryse Wilson,669060,Pittsburgh Pirates,134,Mike Muchlinski,483912
662019,2022-04-10,Steven Matz,571927,St. Louis Cardinals,138,Mike Muchlinski,483912
663204,2022-04-10,Freddy Peralta,642547,Milwaukee Brewers,158,Nic Lentz,544728
663204,2022-04-10,Marcus Stroman,573186,Chicago Cubs,112,Nic Lentz,544728
662934,2022-04-10,Julio Urias,628711,Los Angeles Dodgers,119,Jeremy Riggs,573769
662934,2022-04-10,Antonio Senzatela,622608,Colorado Rockies,115,Jeremy Riggs,573769
662122,2022-04-10,Trevor Rogers,669432,Miami Marlins,146,Ramon De Jesus,594151
662122,2022-04-10,Anthony DeSclafani,543101,San Francisco Giants,137,Ramon De Jesus,594151
661039,2022-04-10,Jose Urquidy,664353,Houston Astros,117,Ryan Wills,605674
661039,2022-04-10,Jose Suarez,660761,Los Angeles Angels,108,Ryan Wills,605674
663395,2022-04-10,Blake Snell,605483,San Diego Padres,135,Junior Valentine,608093
663395,2022-04-10,Caleb Smith,592761,Arizona Diamondbacks,109,Junior Valentine,608093
661316,2022-04-10,Tanner Houck,656557,Boston Red Sox,111,Tripp Gibson,503586
661316,2022-04-10,Jordan Montgomery,656756,New York Yankees,147,Tripp Gibson,503586
662754,2022-04-11,Aaron Civale,650644,Cleveland Guardians,114,Erich Bacchus,623938
662754,2022-04-11,Carlos Hernandez,672578,Kansas City Royals,118,Erich Bacchus,623938
663403,2022-04-11,Adrian Houser,605288,Milwaukee Brewers,158,Chad Fairchild,431232
663403,2022-04-11,Bruce Zimmermann,669145,Baltimore Orioles,110,Chad Fairchild,431232
662042,2022-04-11,Austin Gomber,596295,Colorado Rockies,115,Bill Miller,427344
662042,2022-04-11,Taylor Hearn,621368,Texas Rangers,140,Bill Miller,427344
662863,2022-04-11,Michael Wacha,608379,Boston Red Sox,111,Stu Scheurwater,521889
662863,2022-04-11,Matt Manning,666159,Detroit Tigers,116,Stu Scheurwater,521889
661915,2022-04-11,Paul Blackburn,621112,Oakland Athletics,133,Jerry Layne,427299
661915,2022-04-11,Luis Patino,672715,Tampa Bay Rays,139,Jerry Layne,427299
661637,2022-04-11,Taijuan Walker,592836,New York Mets,121,Ryan Blakney,503502
661637,2022-04-11,Ranger Suarez,624133,Philadelphia Phillies,143,Ryan Blakney,503502
661315,2022-04-11,Alek Manoah,666201,Toronto Blue Jays,141,Paul Emmel,427144
661315,2022-04-11,Jameson Taillon,592791,New York Yankees,147,Paul Emmel,427144
661572,2022-04-11,Josh Rogers,642028,Washington Nationals,120,Angel Hernandez,427220
661572,2022-04-11,Huascar Ynoa,660623,Atlanta Braves,144,Angel Hernandez,427220
661754,2022-04-11,Chris Flexen,623167,Seattle Mariners,136,Carlos Torres,547380
661754,2022-04-11,Dylan Bundy,605164,Minnesota Twins,142,Carlos Torres,547380
661036,2022-04-11,Elieser Hernandez,622694,Miami Marlins,146,Nick Mahrley,521051
661036,2022-04-11,Michael Lorenzen,547179,Los Angeles Angels,108,Nick Mahrley,521051
662116,2022-04-11,Nick Martinez,607259,San Diego Padres,135,Greg Gibson,427184
662116,2022-04-11,Alex Wood,622072,San Francisco Giants,137,Greg Gibson,427184
662862,2022-04-12,Rich Hill,448179,Boston Red Sox,111,Jeff Nelson,427362
662862,2022-04-12,Tyler Alexander,641302,Detroit Tigers,116,Jeff Nelson,427362
663088,2022-04-12,Shane Bieber,669456,Cleveland Guardians,114,Larry Vanover,427520
663088,2022-04-12,Tyler Mahle,641816,Cincinnati Reds,113,Larry Vanover,427520
661538,2022-04-12,Matt Brash,666374,Seattle Mariners,136,Phil Cuzzi,427093
661538,2022-04-12,Vince Velasquez,592826,Chicago White Sox,145,Phil Cuzzi,427093
662318,2022-04-12,Drew Smyly,592767,Chicago Cubs,112,Jeremie Rehak,605672
662318,2022-04-12,Jose Quintana,500779,Pittsburgh Pirates,134,Jeremie Rehak,605672
661944,2022-04-12,Adam Oller,670124,Oakland Athletics,133,Hunter Wendelstedt,427537
661944,2022-04-12,Tommy Romero,676720,Tampa Bay Rays,139,Hunter Wendelstedt,427537
661636,2022-04-12,Tylor Megill,656731,New York Mets,121,Marvin Hudson,427243
661636,2022-04-12,Zack Wheeler,554430,Philadelphia Phillies,143,Marvin Hudson,427243
661314,2022-04-12,Yusei Kikuchi,579328,Toronto Blue Jays,141,James Hoye,428442
661314,2022-04-12,Nestor Cortes,641482,New York Yankees,147,James Hoye,428442
663295,2022-04-12,Eric Lauer,641778,Milwaukee Brewers,158,Laz Diaz,427113
663295,2022-04-12,Spenser Watkins,657093,Baltimore Orioles,110,Laz Diaz,427113
661038,2022-04-12,Jesus Luzardo,666200,Miami Marlins,146,Alfonso Marquez,427315
661038,2022-04-12,Patrick Sandoval,663776,Los Angeles Angels,108,Alfonso Marquez,427315
661571,2022-04-12,Patrick Corbin,571578,Washington Nationals,120,Jim Wolf,427554
661571,2022-04-12,Bryce Elder,693821,Atlanta Braves,144,Jim Wolf,427554
661753,2022-04-12,Andrew Heaney,571760,Los Angeles Dodgers,119,Jerry Meals,427339
661753,2022-04-12,Chris Archer,502042,Minnesota Twins,142,Jerry Meals,427339
662017,2022-04-12,Daniel Lynch,663738,Kansas City Royals,118,Ron Kulpa,427292
662017,2022-04-12,Dakota Hudson,641712,St. Louis Cardinals,138,Ron Kulpa,427292
661995,2022-04-12,Chad Kuhl,641771,Colorado Rockies,115,Doug Eddings,427139
661995,2022-04-12,Martin Perez,527048,Texas Rangers,140,Doug Eddings,427139
663411,2022-04-12,Luis Garcia,677651,Houston Astros,117,John Libka,596805
663411,2022-04-12,Madison Bumgarner,518516,Arizona Diamondbacks,109,John Libka,596805
662104,2022-04-12,Yu Darvish,506433,San Diego Padres,135,Chris Guccione,427197
662104,2022-04-12,Alex Cobb,502171,San Francisco Giants,137,Chris Guccione,427197
661570,2022-04-13,Josiah Gray,680686,Washington Nationals,120,D.J. Reyburn,482666
661570,2022-04-13,Max Fried,608331,Atlanta Braves,144,D.J. Reyburn,482666
663117,2022-04-13,Triston McKenzie,663474,Cleveland Guardians,114,Dan Bellino,483564
663117,2022-04-13,Nick Lodolo,666157,Cincinnati Reds,113,Dan Bellino,483564
662317,2022-04-13,Kyle Hendricks,543294,Chicago Cubs,112,Mark Wegner,427533
662317,2022-04-13,Zach Thompson,605507,Pittsburgh Pirates,134,Mark Wegner,427533
661643,2022-04-13,Max Scherzer,453286,New York Mets,121,Adrian Johnson,482641
661643,2022-04-13,Aaron Nola,605400,Philadelphia Phillies,143,Adrian Johnson,482641
662885,2022-04-13,Nathan Eovaldi,543135,Boston Red Sox,111,CB Bucknor,427044
662885,2022-04-13,Eduardo Rodriguez,593958,Detroit Tigers,116,CB Bucknor,427044
661734,2022-04-13,Clayton Kershaw,477132,Los Angeles Dodgers,119,Ed Hickox,427224
661734,2022-04-13,Chris Paddack,663978,Minnesota Twins,142,Ed Hickox,427224
663341,2022-04-13,Framber Valdez,664285,Houston Astros,117,Jim Reynolds,427424
663341,2022-04-13,Merrill Kelly,518876,Arizona Diamondbacks,109,Jim Reynolds,427424
662115,2022-04-13,Sean Manaea,640455,San Diego Padres,135,Rob Drake,427128
662115,2022-04-13,Logan Webb,657277,San Francisco Giants,137,Rob Drake,427128
661943,2022-04-13,Frankie Montas,593423,Oakland Athletics,133,Chad Whitson,489985
661943,2022-04-13,Shane McClanahan,663556,Tampa Bay Rays,139,Chad Whitson,489985
661313,2022-04-13,Jose Berrios,621244,Toronto Blue Jays,141,Bruce Dreckman,427129
661313,2022-04-13,Gerrit Cole,543037,New York Yankees,147,Bruce Dreckman,427129
663433,2022-04-13,Corbin Burnes,669203,Milwaukee Brewers,158,Shane Livensparger,575629
663433,2022-04-13,John Means,607644,Baltimore Orioles,110,Shane Livensparger,575629
661530,2022-04-13,Robbie Ray,592662,Seattle Mariners,136,Cory Blaser,484183
661530,2022-04-13,Dallas Keuchel,572971,Chicago White Sox,145,Cory Blaser,484183
661942,2022-04-14,Cole Irvin,608344,Oakland Athletics,133,Adam Hamari,503077
661942,2022-04-14,Josh Fleming,676596,Tampa Bay Rays,139,Adam Hamari,503077
661529,2022-04-14,Logan Gilbert,669302,Seattle Mariners,136,Mark Ripperger,483919
661529,2022-04-14,Jimmy Lambert,669424,Chicago White Sox,145,Mark Ripperger,483919
661292,2022-04-14,Adam Wainwright,425794,St. Louis Cardinals,138,Lance Barrett,483561
661292,2022-04-14,Brandon Woodruff,605540,Milwaukee Brewers,158,Lance Barrett,483561
662307,2022-04-14,Joan Adon,672851,Washington Nationals,120,Jansen Visconti,596740
662307,2022-04-14,JT Brubaker,664141,Pittsburgh Pirates,134,Jansen Visconti,596740
661418,2022-04-14,Kyle Gibson,502043,Philadelphia Phillies,143,Alan Porter,484198
661418,2022-04-14,Sandy Alcantara,645261,Miami Marlins,146,Alan Porter,484198
661312,2022-04-14,Kevin Gausman,592332,Toronto Blue Jays,141,Pat Hoberg,573596
661312,2022-04-14,Luis Severino,622663,New York Yankees,147,Pat Hoberg,573596
661993,2022-04-14,Shohei Ohtani,660271,Los Angeles Angels,108,John Tumpane,483630
661993,2022-04-14,Dane Dunning,641540,Texas Rangers,140,John Tumpane,483630
662702,2022-04-14,Casey Mize,663554,Detroit Tigers,116,Mark Carlson,427053
662702,2022-04-14,Zack Greinke,425844,Kansas City Royals,118,Mark Carlson,427053
662237,2022-04-14,Charlie Morton,450203,Atlanta Braves,144,Brian Knight,427286
662237,2022-04-14,Joe Musgrove,605397,San Diego Padres,135,Brian Knight,427286
662950,2022-04-14,Justin Steele,657006,Chicago Cubs,112,Marty Foster,427168
662950,2022-04-14,Kyle Freeland,607536,Colorado Rockies,115,Marty Foster,427168
662627,2022-04-14,Luis Cessa,570666,Cincinnati Reds,113,Todd Tichenor,429805
662627,2022-04-14,Walker Buehler,621111,Los Angeles Dodgers,119,Todd Tichenor,429805
662485,2022-04-15,Zach Davies,605200,Arizona Diamondbacks,109,Brian O'Nora,427366
662485,2022-04-15,Chris Bassitt,605135,New York Mets,121,Brian O'Nora,427366
663265,2022-04-15,Joe Ryan,657746,Minnesota Twins,142,Jerry Layne,427299
663265,2022-04-15,Nick Pivetta,601713,Boston Red Sox,111,Jerry Layne,427299
662291,2022-04-15,Erick Fedde,607200,Washington Nationals,120,Ryan Wills,605674
662291,2022-04-15,Mitch Keller,656605,Pittsburgh Pirates,134,Ryan Wills,605674
661417,2022-04-15,Zach Eflin,621107,Philadelphia Phillies,143,Quinn Wolcott,511890
661417,2022-04-15,Pablo Lopez,641154,Miami Marlins,146,Quinn Wolcott,511890
663357,2022-04-15,Jordan Montgomery,656756,New York Yankees,147,Tom Hallion,427206
663357,2022-04-15,Jordan Lyles,543475,Baltimore Orioles,110,Tom Hallion,427206
661792,2022-04-15,Daulton Jefferies,641726,Oakland Athletics,133,Stu Scheurwater,521889
661792,2022-04-15,Ross Stripling,548389,Toronto Blue Jays,141,Stu Scheurwater,521889
663136,2022-04-15,Carlos Rodon,607074,San Francisco Giants,137,Paul Emmel,427144
663136,2022-04-15,Zach Plesac,668676,Cleveland Guardians,114,Paul Emmel,427144
661528,2022-04-15,Drew Rasmussen,656876,Tampa Bay Rays,139,David Rackley,482663
661528,2022-04-15,Dylan Cease,656302,Chicago White Sox,145,David Rackley,482663
662014,2022-04-15,Reid Detmers,672282,Los Angeles Angels,108,Ryan Blakney,503502
662014,2022-04-15,Matt Bush,456713,Texas Rangers,140,Ryan Blakney,503502
662701,2022-04-15,Tarik Skubal,669373,Detroit Tigers,116,Angel Hernandez,427220
662701,2022-04-15,Brad Keller,641745,Kansas City Royals,118,Angel Hernandez,427220
661267,2022-04-15,Miles Mikolas,571945,St. Louis Cardinals,138,Ramon De Jesus,594151
661267,2022-04-15,Freddy Peralta,642547,Milwaukee Brewers,158,Ramon De Jesus,594151
662960,2022-04-15,Marcus Stroman,573186,Chicago Cubs,112,Chris Conroy,482620
662960,2022-04-15,German Marquez,608566,Colorado Rockies,115,Chris Conroy,482620
662236,2022-04-15,Kyle Wright,657140,Atlanta Braves,144,Roberto Ortiz,577468
662236,2022-04-15,MacKenzie Gore,669022,San Diego Padres,135,Roberto Ortiz,577468
662192,2022-04-15,Jake Odorizzi,543606,Houston Astros,117,Will Little,504381
662192,2022-04-15,Marco Gonzales,594835,Seattle Mariners,136,Will Little,504381
662620,2022-04-15,Vladimir Gutierrez,661269,Cincinnati Reds,113,Mike Muchlinski,483912
662620,2022-04-15,Tony Gonsolin,664062,Los Angeles Dodgers,119,Mike Muchlinski,483912
662626,2022-04-16,Zac Gallen,668678,Arizona Diamondbacks,109,Chad Fairchild,431232
662626,2022-04-16,Carlos Carrasco,471911,New York Mets,121,Chad Fairchild,431232
661527,2022-04-16,Corey Kluber,446372,Tampa Bay Rays,139,Junior Valentine,608093
661527,2022-04-16,Michael Kopech,656629,Chicago White Sox,145,Junior Valentine,608093
661759,2022-04-16,Paul Blackburn,621112,Oakland Athletics,133,Jeff Nelson,427362
661759,2022-04-16,Hyun Jin Ryu,547943,Toronto Blue Jays,141,Jeff Nelson,427362
662235,2022-04-16,Ian Anderson,666120,Atlanta Braves,144,Bill Miller,427344
662235,2022-04-16,Nick Martinez,607259,San Diego Padres,135,Bill Miller,427344
662798,2022-04-16,Matt Manning,666159,Detroit Tigers,116,Jim Wolf,427554
662798,2022-04-16,Kris Bubic,663460,Kansas City Royals,118,Jim Wolf,427554
663238,2022-04-16,Sonny Gray,543243,Minnesota Twins,142,Hunter Wendelstedt,427537
663238,2022-04-16,Tanner Houck,656557,Boston Red Sox,111,Hunter Wendelstedt,427537
663076,2022-04-16,Anthony DeSclafani,543101,San Francisco Giants,137,James Hoye,428442
663076,2022-04-16,Cal Quantrill,615698,Cleveland Guardians,114,James Hoye,428442
661416,2022-04-16,Ranger Suarez,624133,Philadelphia Phillies,143,Jeremie Rehak,605672
661416,2022-04-16,Trevor Rogers,669432,Miami Marlins,146,Jeremie Rehak,605672
662290,2022-04-16,Josh Rogers,642028,Washington Nationals,120,Jerry Meals,427339
662290,2022-04-16,Bryse Wilson,669060,Pittsburgh Pirates,134,Jerry Meals,427339
661981,2022-04-16,Noah Syndergaard,592789,Los Angeles Angels,108,Marvin Hudson,427243
661981,2022-04-16,Taylor Hearn,621368,Texas Rangers,140,Marvin Hudson,427243
663266,2022-04-16,Jameson Taillon,592791,New York Yankees,147,Phil Cuzzi,427093
663266,2022-04-16,Tyler Wells,669330,Baltimore Orioles,110,Phil Cuzzi,427093
661335,2022-04-16,Steven Matz,571927,St. Louis Cardinals,138,Bill Welke,427534
661335,2022-04-16,Adrian Houser,605288,Milwaukee Brewers,158,Bill Welke,427534
662966,2022-04-16,Mark Leiter Jr.,643410,Chicago Cubs,112,Carlos Torres,547380
662966,2022-04-16,Antonio Senzatela,622608,Colorado Rockies,115,Carlos Torres,547380
662206,2022-04-16,Justin Verlander,434378,Houston Astros,117,Greg Gibson,427184
662206,2022-04-16,Chris Flexen,623167,Seattle Mariners,136,Greg Gibson,427184
662619,2022-04-16,Hunter Greene,668881,Cincinnati Reds,113,John Libka,596805
662619,2022-04-16,Julio Urias,628711,Los Angeles Dodgers,119,John Libka,596805
663365,2022-04-17,Nestor Cortes,641482,New York Yankees,147,Cory Blaser,484183
663365,2022-04-17,Bruce Zimmermann,669145,Baltimore Orioles,110,Cory Blaser,484183
662294,2022-04-17,Patrick Corbin,571578,Washington Nationals,120,Ed Hickox,427224
662294,2022-04-17,Jose Quintana,500779,Pittsburgh Pirates,134,Ed Hickox,427224
663308,2022-04-17,Bailey Ober,641927,Minnesota Twins,142,Chad Whitson,489985
663308,2022-04-17,Michael Wacha,608379,Boston Red Sox,111,Chad Whitson,489985
661804,2022-04-17,Adam Oller,670124,Oakland Athletics,133,Shane Livensparger,575629
661804,2022-04-17,Alek Manoah,666201,Toronto Blue Jays,141,Shane Livensparger,575629
662625,2022-04-17,Humberto Castellanos,528748,Arizona Diamondbacks,109,Manny Gonzalez,484499
662625,2022-04-17,David Peterson,656849,New York Mets,121,Manny Gonzalez,484499
663132,2022-04-17,Alex Wood,622072,San Francisco Giants,137,Bruce Dreckman,427129
663132,2022-04-17,Aaron Civale,650644,Cleveland Guardians,114,Bruce Dreckman,427129
661415,2022-04-17,Zack Wheeler,554430,Philadelphia Phillies,143,Mark Wegner,427533
661415,2022-04-17,Elieser Hernandez,622694,Miami Marlins,146,Mark Wegner,427533
661462,2022-04-17,J.P. Feyereisen,656420,Tampa Bay Rays,139,Larry Vanover,427520
661462,2022-04-17,Vince Velasquez,592826,Chicago White Sox,145,Larry Vanover,427520
661226,2022-04-17,Dakota Hudson,641712,St. Louis Cardinals,138,Alfonso Marquez,427315
661226,2022-04-17,Aaron Ashby,676879,Milwaukee Brewers,158,Alfonso Marquez,427315
662038,2022-04-17,Jose Suarez,660761,Los Angeles Angels,108,Adrian Johnson,482641
662038,2022-04-17,Martin Perez,527048,Texas Rangers,140,Adrian Johnson,482641
662930,2022-04-17,Drew Smyly,592767,Chicago Cubs,112,Ron Kulpa,427292
662930,2022-04-17,Austin Gomber,596295,Colorado Rockies,115,Ron Kulpa,427292
662618,2022-04-17,Tyler Mahle,641816,Cincinnati Reds,113,Jim Reynolds,427424
662618,2022-04-17,Andrew Heaney,571760,Los Angeles Dodgers,119,Jim Reynolds,427424
662174,2022-04-17,Jose Urquidy,664353,Houston Astros,117,Nick Mahrley,521051
662174,2022-04-17,Matt Brash,666374,Seattle Mariners,136,Nick Mahrley,521051
662234,2022-04-17,Bryce Elder,693821,Atlanta Braves,144,Doug Eddings,427139
662234,2022-04-17,Yu Darvish,506433,San Diego Padres,135,Doug Eddings,427139
663236,2022-04-18,Dylan Bundy,605164,Minnesota Twins,142,Adam Hamari,503077
663236,2022-04-18,Rich Hill,448179,Boston Red Sox,111,Adam Hamari,503077
663197,2022-04-18,Shane McClanahan,663556,Tampa Bay Rays,139,Todd Tichenor,429805
663197,2022-04-18,Kyle Hendricks,543294,Chicago Cubs,112,Todd Tichenor,429805
661242,2022-04-18,Zach Thompson,605507,Pittsburgh Pirates,134,Dan Iassogna,427248
661242,2022-04-18,Eric Lauer,641778,Milwaukee Brewers,158,Dan Iassogna,427248
662928,2022-04-18,Michael Lorenzen,547179,Los Angeles Angels,108,Dan Bellino,483564
662928,2022-04-18,Luis Garcia,677651,Houston Astros,117,Dan Bellino,483564
662929,2022-04-18,Aaron Nola,605400,Philadelphia Phillies,143,Pat Hoberg,573596
662929,2022-04-18,Chad Kuhl,641771,Colorado Rockies,115,Pat Hoberg,573596
662407,2022-04-18,Spenser Watkins,657093,Baltimore Orioles,110,Rob Drake,427128
662407,2022-04-18,Frankie Montas,593423,Oakland Athletics,133,Rob Drake,427128
662233,2022-04-18,Nick Lodolo,666157,Cincinnati Reds,113,Mark Carlson,427053
662233,2022-04-18,Sean Manaea,640455,San Diego Padres,135,Mark Carlson,427053
662617,2022-04-18,Huascar Ynoa,660623,Atlanta Braves,144,Chris Segal,503490
662617,2022-04-18,Clayton Kershaw,477132,Los Angeles Dodgers,119,Chris Segal,503490
662587,2022-04-19,Madison Bumgarner,518516,Arizona Diamondbacks,109,Nestor Ceja,598411
662587,2022-04-19,Josiah Gray,680686,Washington Nationals,120,Nestor Ceja,598411
662583,2022-04-19,Tyler Gilbert,656457,Arizona Diamondbacks,109,Ted Barrett,427019
662583,2022-04-19,Joan Adon,672851,Washington Nationals,120,Ted Barrett,427019
662350,2022-04-19,Alex Cobb,502171,San Francisco Giants,137,Tripp Gibson,503586
662350,2022-04-19,Tylor Megill,656731,New York Mets,121,Tripp Gibson,503586
662616,2022-04-19,Logan Webb,657277,San Francisco Giants,137,Ramon De Jesus,594151
662616,2022-04-19,Max Scherzer,453286,New York Mets,121,Ramon De Jesus,594151
661405,2022-04-19,Adam Wainwright,425794,St. Louis Cardinals,138,Mark Ripperger,483919
661405,2022-04-19,Jesus Luzardo,666200,Miami Marlins,146,Mark Ripperger,483919
662896,2022-04-19,Gerrit Cole,543037,New York Yankees,147,Edwin Moscoso,554242
662896,2022-04-19,Tyler Alexander,641302,Detroit Tigers,116,Edwin Moscoso,554242
663249,2022-04-19,Yusei Kikuchi,579328,Toronto Blue Jays,141,D.J. Reyburn,482666
