Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ketel Marte","ARI",138,585,522,139,87,32,2,18,70,72,53,3,101,5,4,0,12,3,1,0.265659,0.0910748,0.17233,0.52849,0.337356,0.437522,0.336395,0.774879,0.171864,3.62687,0.296903,,-0.409289,79.3143,12.3867,115.536,-0.409289,-0.4,10.155329406261444,-0.2747277766466141,3.10139,215.30999755859375,,,,"13613"
"Brandon Lowe","TBR",134,572,501,118,66,26,2,23,68,74,59,2,145,8,4,0,8,4,1,0.234733,0.102855,0.252646,0.407112,0.32255,0.434027,0.329649,0.756577,0.199294,3.92613,0.280702,,-0.187603,74.5105,9.04854,120.722,-0.187603,-0.48,13.162238761782646,-2.1492696702480316,3.06723,172.64999389648438,,,,"18882"
"Gleyber Torres","NYY",138,591,531,135,86,25,1,22,72,71,49,2,129,4,5,1,9,11,4,0.253484,0.0826203,0.218777,0.377646,0.318597,0.431902,0.325551,0.750499,0.178417,4.19886,0.291655,,0.0662372,75.0655,7.42438,113.557,0.0662372,0.65,9.090470090508461,0.9757080078125,3.03144,120.1500015258789,,,,"16997"
"Ozzie Albies","ATL",136,587,536,139,84,30,3,21,78,71,41,2,109,5,5,1,7,18,5,0.258784,0.0694995,0.185497,0.374666,0.313981,0.446514,0.328177,0.760495,0.187729,5.90061,0.285994,,1.07739,75.74,8.59448,109.264,1.07739,-0.48,7.397613286972046,1.4188829958438873,2.99638,54.349998474121094,,,,"16556"
"Jazz Chisholm Jr.","MIA",134,569,510,122,71,24,5,22,78,64,49,1,161,6,3,1,6,30,7,0.238409,0.086196,0.282899,0.304689,0.311018,0.432145,0.322971,0.743164,0.193737,7.26202,0.302157,,2.80975,71.0669,5.97811,110.466,2.80975,-1.06,9.731611251831055,-0.4043239951133728,2.98659,47.41999816894531,,,,"20454"
"Cal Raleigh","SEA",128,510,460,97,51,21,1,24,55,67,42,1,147,4,3,0,6,1,0,0.211657,0.0820249,0.287788,0.285019,0.281661,0.42086,0.304426,0.702521,0.209203,2.56341,0.249771,,-0.307839,56.147,-2.15405,102.664,-0.307839,7.28,1.2206172049045563,10.987086296081543,2.98364,162.5,,,,"21534"
"Tyler O'Neill","STL",130,555,495,123,72,24,2,25,77,72,48,1,157,8,4,1,7,16,4,0.248379,0.0864179,0.282473,0.305933,0.322629,0.458056,0.338112,0.780686,0.209677,5.57667,0.308898,,1.05786,76.0402,12.5142,121.951,1.05786,-0.56,15.226418495178223,-5.876358091831207,2.94079,105.12000274658203,,,,"15711"
"Oneil Cruz","PIT",130,550,500,124,73,25,3,22,73,67,44,1,161,3,3,0,8,19,4,0.247697,0.0794142,0.293346,0.270719,0.310925,0.443542,0.326793,0.754468,0.195846,6.34394,0.318888,,1.72501,70.3426,7.4462,110.25,1.72501,-4.2,8.275174975395203,0.8027348518371582,2.8928,75.3499984741211,,,,"21711"
"Cedric Mullins","BAL",147,626,563,139,89,28,4,19,81,64,49,2,118,7,4,2,9,28,7,0.247215,0.0790577,0.188004,0.420511,0.313767,0.409603,0.315684,0.723369,0.162388,6.39377,0.28006,,2.32067,74.5561,2.95288,106.054,2.32067,-1.35,6.586668252944946,0.9185184240341187,2.8782,46.27000045776367,,,,"17929"
"Tim Anderson","CHW",139,589,552,159,119,27,2,10,72,58,28,1,113,5,3,1,14,19,6,0.287904,0.0469251,0.190867,0.245853,0.32543,0.402213,0.31824,0.727643,0.114309,5.22701,0.343459,,0.776162,71.4097,3.97772,107.046,0.776162,-3.4,5.45190167427063,3.035184860229492,2.85953,92.2300033569336,,,,"15172"
"Masataka Yoshida","BOS",122,522,457,129,83,29,1,16,66,66,55,6,63,6,3,0,12,1,0,0.282729,0.104836,0.120613,0.869192,0.364905,0.458759,0.356159,0.823664,0.17603,2.70634,0.296356,,-0.442823,78.9437,19.2433,128.729,-0.442823,0,16.43637552857399,-5.949382781982422,2.84382,242.30999755859375,,,,"31837"
"Christian Yelich","MIL",146,622,531,134,90,25,3,16,81,60,82,5,148,6,3,1,14,16,5,0.252946,0.131835,0.237858,0.554258,0.35734,0.403298,0.335723,0.760637,0.150352,5.01325,0.319076,,0.587009,84.0464,12.845,116.389,0.587009,1.43,12.443407773971558,-6.53090512752533,2.81656,130.6199951171875,,,,"11477"
"Luis Urías","MIL",139,595,521,125,79,24,2,20,69,66,59,1,124,11,4,1,11,4,2,0.239243,0.0984261,0.208916,0.471128,0.327033,0.407033,0.323377,0.734065,0.167789,3.43364,0.274907,,-0.520869,74.4776,6.44069,107.95,-0.520869,-1.07,4.975188672542572,1.38149893283844,2.76561,244.69000244140625,,,,"16622"
"Seiya Suzuki","CHC",138,583,505,130,80,28,2,19,73,67,65,3,134,7,4,1,10,9,3,0.25658,0.111544,0.230469,0.483986,0.347216,0.437444,0.342165,0.78466,0.180865,4.46159,0.309807,,-0.104695,81.6817,15.0107,121.617,-0.104695,-0.89,14.538853779435158,-7.785943627357483,2.76508,109.30999755859375,,,,"30116"
"Brendan Rodgers","COL",136,583,530,148,97,32,2,16,72,70,40,1,107,8,4,1,14,0,0,0.278658,0.0684594,0.182834,0.374435,0.335412,0.440924,0.337621,0.776336,0.162266,2.57596,0.318979,,-0.583622,79.5385,12.9004,103.246,-0.583622,2.99,1.614155352115631,5.088765382766724,2.75882,265.5,,,,"17907"
"Randy Arozarena","TBR",149,634,567,141,88,29,3,21,84,69,49,2,155,14,4,1,11,28,8,0.249633,0.0773119,0.244695,0.315952,0.322719,0.422253,0.325391,0.744972,0.17262,6.09903,0.305557,,1.73734,80.4439,7.88367,117.717,1.73734,-0.75,14.388713955879211,-8.647879600524902,2.72089,37.040000915527344,,,,"19290"
"Jonathan India","CIN",141,595,521,132,85,27,2,18,73,66,54,1,133,16,3,1,11,8,3,0.253235,0.0909255,0.222718,0.408254,0.339903,0.414022,0.332365,0.753925,0.160787,4.23066,0.3055,,-0.193448,78.7821,10.6955,107.536,-0.193448,-1.81,5.020287394523621,0.36592578887939453,2.66524,179.27000427246094,,,,"21523"
"Yoán Moncada","CHW",138,583,514,125,78,25,2,20,69,66,59,3,151,5,3,1,10,3,1,0.242258,0.102016,0.258814,0.394166,0.324886,0.414167,0.323199,0.739053,0.171908,3.53368,0.301834,,-0.402058,72.8749,6.22708,110.546,-0.402058,-0.94,6.514924913644791,0.1874508261680603,2.64926,294.4200134277344,,,,"17232"
"Rhys Hoskins","PHI",149,639,549,130,71,28,1,30,83,86,76,1,154,9,4,1,8,3,1,0.237009,0.118338,0.241712,0.489585,0.336687,0.455993,0.34522,0.79268,0.218984,3.04762,0.271783,,-0.543381,91.05,17.9973,121.909,-0.543381,-0.29,15.719096958637238,-11.991303473711014,2.64426,131.77000427246094,,,,"16472"
"Jean Segura","MIA",128,542,494,133,98,22,2,11,61,55,34,1,85,7,3,1,14,10,4,0.269753,0.061988,0.15703,0.394752,0.323406,0.389958,0.313468,0.713364,0.120205,4.40737,0.304551,,-0.0738756,63.5533,1.60137,103.971,-0.0738756,2.51,2.4257660657167435,4.435925841331482,2.63098,229.9199981689453,,,,"5933"
"Yasmani Grandal","CHW",89,347,290,61,41,10,0,10,37,35,48,1,77,2,2,0,7,0,0,0.210508,0.139839,0.221967,0.629998,0.325843,0.351285,0.304911,0.677128,0.140777,1.40308,0.247756,,-0.390609,38.3211,-1.33152,97.6397,-0.390609,9.02,-1.3116727769374847,15.138126373291016,2.60924,284.0799865722656,,,,"11368"
"Jeremy Peña","HOU",139,606,560,141,94,25,3,19,76,68,34,0,151,8,4,1,11,12,3,0.252435,0.0555127,0.248254,0.223613,0.30247,0.409978,0.310824,0.712448,0.157543,5.5369,0.310631,,0.63237,69.8981,0.519678,102.961,0.63237,-3.61,2.654287099838257,2.8251850605010986,2.60057,114.7699966430664,,,,"21636"
"Ian Happ","CHC",147,624,548,134,84,28,3,20,74,70,65,3,155,6,4,2,12,8,3,0.2452,0.103752,0.248648,0.417266,0.328814,0.413169,0.324682,0.741984,0.16797,4.38562,0.304089,,-0.0255484,78.781,7.40375,109.667,-0.0255484,3.23,6.985146131366491,-3.4758405685424805,2.56965,156.1199951171875,,,,"17919"
"Teoscar Hernández","SEA",143,603,548,138,80,28,2,28,76,79,45,2,171,5,4,1,9,10,3,0.250955,0.0752304,0.28436,0.264561,0.311712,0.460126,0.33274,0.771838,0.209171,4.45518,0.311586,,0.293996,79.9397,11.0079,122.645,0.293996,-2.45,15.65588092803955,-10.47469162940979,2.55621,75.04000091552734,,,,"13066"
"Ke'Bryan Hayes","PIT",139,591,533,137,95,28,3,11,69,56,49,0,120,5,4,1,12,14,4,0.256364,0.0823123,0.203673,0.40414,0.321722,0.380493,0.310001,0.702215,0.124129,5.14654,0.310212,,0.64217,67.7333,0.119667,98.7721,0.64217,3.15,-0.20140141248703003,4.682186841964722,2.55559,179.9600067138672,,,,"18577"
"Keibert Ruiz","WSN",120,467,424,108,73,23,1,12,48,51,32,1,58,6,4,1,9,2,1,0.255694,0.0690727,0.124254,0.5559,0.314441,0.397422,0.311489,0.711863,0.141727,2.44287,0.269459,,-0.423508,54.0519,0.646394,98.8074,-0.423508,3.27,-1.0706318318843842,9.712357997894287,2.55431,185.69000244140625,,,,"19610"
"Mike Zunino","CLE",87,340,306,62,32,12,0,18,39,51,26,0,117,5,2,0,4,0,0,0.203305,0.0771066,0.34405,0.224115,0.276275,0.420051,0.303251,0.696326,0.216746,1.84138,0.2573,,-0.258574,37.1782,-1.75625,96.8766,-0.258574,8.24,-1.4553282260894775,14.952962875366211,2.55375,456.3800048828125,,,,"13265"
"Vaughn Grissom","ATL",110,475,434,119,86,21,2,11,58,49,29,1,85,8,3,1,10,9,3,0.27485,0.0608498,0.178869,0.340193,0.329388,0.404888,0.321752,0.734276,0.130037,4.73192,0.318706,,0.171433,58.8881,4.53221,104.873,0.171433,0.16,2.862580507993698,5.152737766504288,2.51785,173.27000427246094,,,,"26031"
"Nico Hoerner","CHC",136,576,529,146,109,26,5,7,66,53,34,3,74,7,4,2,12,17,5,0.276617,0.058921,0.127635,0.461636,0.326158,0.3839,0.310633,0.710058,0.107282,5.64329,0.307266,,0.849392,66.2925,0.405834,100.064,0.849392,1.36,0.8924095518887043,3.6086772680282593,2.50446,134.6199951171875,,,,"21479"
"Gavin Lux","LAD",130,558,500,127,86,26,3,12,68,56,52,2,118,2,3,0,11,8,2,0.253535,0.0927182,0.211742,0.437882,0.324434,0.389713,0.313935,0.714148,0.136178,4.8807,0.307792,,0.110102,65.6607,1.85619,103.649,0.110102,-2.51,2.475711591541767,2.5311520099639893,2.49336,226,,,,"19955"
"Andrew Benintendi","CHW",128,541,477,124,85,22,2,14,65,56,55,1,91,4,5,1,10,10,3,0.259557,0.100725,0.168943,0.596206,0.337534,0.405789,0.326438,0.743324,0.146232,4.65136,0.291416,,0.17282,69.1238,7.18049,112.831,0.17282,4.41,7.994511678814888,-1.5159258842468262,2.48843,214.4199981689453,,,,"17901"
"Harrison Bader","NYY",130,557,506,120,78,22,3,16,67,55,36,1,125,10,4,1,8,20,5,0.236258,0.0648771,0.2246,0.288857,0.298315,0.388698,0.300839,0.687013,0.15244,6.16847,0.280256,,1.38866,59.7244,-3.93785,96.118,1.38866,4.78,-1.0434409379959106,6.786172866821289,2.46134,166.72999572753906,,,,"18030"
"Jake Cronenworth","SDP",143,616,543,135,87,27,4,18,74,70,58,2,111,9,4,1,12,4,1,0.249565,0.0934719,0.179567,0.520541,0.329533,0.412676,0.324858,0.742209,0.163111,4.22924,0.280389,,-0.269203,77.8295,7.39265,113.194,-0.269203,1.31,9.173677027225494,-6.514073848724365,2.45144,195.14999389648438,,,,"18036"
"Miguel Vargas","LAD",107,460,419,115,74,26,2,13,58,56,34,2,82,4,3,1,7,5,2,0.273781,0.0729958,0.178775,0.408312,0.331391,0.438409,0.33384,0.7698,0.164628,4.46177,0.311101,,-0.0208739,61.4467,8.80804,117.254,-0.0208739,-1.6,9.207441471517086,-1.5153214409947395,2.43096,272.3500061035156,,,,"20178"
"Bryce Harper","PHI",78,333,281,79,44,16,1,16,49,48,46,5,70,3,3,1,6,6,2,0.279712,0.137563,0.210814,0.652533,0.383174,0.521768,0.385262,0.904942,0.242056,4.54261,0.31605,,0.0152814,58.1034,19.9889,149.278,0.0152814,-0.21,19.099090305157006,-7.2316050082445145,2.42145,172.64999389648438,,,,"11579"
"William Contreras","MIL",118,471,424,103,65,19,1,18,54,58,41,1,126,4,3,1,10,1,0,0.242874,0.0862412,0.267142,0.322829,0.313069,0.422471,0.320695,0.735539,0.179597,2.47938,0.299486,,-0.418276,58.0089,4.09922,106.117,-0.418276,0.37,2.932461827993393,4.230493664741516,2.41459,120.2300033569336,,,,"20503"
"Ramón Urías","BAL",126,537,483,117,77,23,1,15,58,58,39,0,126,9,3,2,11,2,1,0.241594,0.0725376,0.234672,0.309102,0.308384,0.389487,0.307311,0.697871,0.147893,3.25441,0.294162,,-0.41908,60.3366,-1.03761,100.146,-0.41908,4.73,-0.33116020262241364,6.026296257972717,2.38956,378.80999755859375,,,,"18795"
"Thairo Estrada","SFG",134,574,526,137,98,24,3,12,69,55,34,0,102,10,4,1,12,16,5,0.260564,0.0583551,0.177539,0.328689,0.31469,0.386773,0.308597,0.701463,0.126209,5.69506,0.300877,,0.699969,65.1567,-0.524103,100.015,0.699969,-0.72,0.7101785046979785,2.3943090438842773,2.35148,166.72999572753906,,,,"16426"
"Ha-Seong Kim","SDP",122,525,471,111,73,23,2,13,60,52,42,0,98,5,3,2,9,9,3,0.235451,0.0804668,0.186598,0.431232,0.303671,0.376321,0.299824,0.679993,0.140871,4.66953,0.269309,,0.2883,55.8948,-4.13658,96.083,0.2883,4.53,-2.100924402475357,6.663744926452637,2.33037,258.3500061035156,,,,"27506"
"Anthony Rizzo","NYY",131,563,482,113,68,20,1,25,71,70,59,4,99,19,4,0,11,7,3,0.235531,0.103955,0.176455,0.589132,0.339815,0.435292,0.338704,0.775107,0.199762,3.79183,0.245721,,-0.312198,77.4211,12.9631,122.839,-0.312198,0.19,14.17547881603241,-10.017857134342194,2.31814,155.35000610351562,,,,"3473"
"Christian Walker","ARI",154,654,579,144,86,30,2,26,78,88,61,2,138,7,5,1,11,2,1,0.249002,0.0937047,0.211163,0.443754,0.325716,0.442965,0.333577,0.768681,0.193963,2.85004,0.280624,,-0.551225,87.1813,12.3799,113.609,-0.551225,2.05,9.792259395122528,-9.932780504226685,2.29203,140,,,,"13419"
"José Abreu","HOU",152,663,592,157,101,32,1,22,82,82,53,2,133,12,5,1,16,1,0,0.264824,0.0792705,0.199978,0.396396,0.334723,0.436173,0.335845,0.770896,0.171349,2.38717,0.303802,,-0.664925,89.5773,13.7451,120.618,-0.664925,-1.86,14.722115874290466,-14.037567496299744,2.28551,92.12000274658203,,,,"15676"
"Mike Yastrzemski","SFG",130,553,484,108,60,26,3,19,64,62,59,2,139,6,4,1,7,4,1,0.222186,0.105829,0.251547,0.420714,0.311934,0.40256,0.313366,0.714494,0.180373,4.1742,0.269363,,-0.220358,64.8983,1.59145,103.275,-0.220358,-0.25,1.886092647910118,1.2546294927597046,2.28207,361.5400085449219,,,,"14854"
"Brendan Donovan","STL",125,535,465,120,88,24,2,6,60,47,55,2,90,10,4,1,13,5,2,0.257898,0.103324,0.168082,0.614721,0.346946,0.356388,0.31503,0.703334,0.09849,4.04109,0.306242,,-0.376161,63.3874,2.24369,106.174,-0.376161,1.57,3.459804594516754,-0.008282780647277832,2.248,304.19000244140625,,,,"24679"
"Chris Taylor","LAD",139,600,531,124,74,27,3,20,76,67,57,1,187,8,3,1,8,9,3,0.234473,0.0942449,0.31141,0.302639,0.315265,0.409122,0.317468,0.724387,0.174649,5.05643,0.319559,,0.078386,72.2683,3.67848,106.064,0.078386,-0.21,4.304497450590134,-3.0522067099809647,2.24671,312.7300109863281,,,,"13757"
"Rowdy Tellez","MIL",128,546,483,118,64,24,0,30,67,81,52,5,113,7,4,0,10,1,0,0.243922,0.0950173,0.206695,0.459697,0.32351,0.481217,0.344254,0.804727,0.237294,1.764,0.254512,,-0.468574,77.4773,14.9783,122.22,-0.468574,-0.56,13.641942858695984,-10.63657432794571,2.24295,170.1199951171875,,,,"15679"
"Nathaniel Lowe","TEX",146,617,549,144,96,26,2,20,74,71,60,3,143,4,4,0,14,4,1,0.262965,0.0973523,0.231445,0.420629,0.338474,0.428712,0.334887,0.767186,0.165747,3.40488,0.31872,,-0.366719,82.9108,12.3243,119.311,-0.366719,-0.08,13.047816783189774,-11.345432355999947,2.23925,108.69000244140625,,,,"19566"
"J.D. Martinez","LAD",138,593,531,141,86,31,1,24,75,81,51,3,141,4,5,1,10,0,0,0.266102,0.0868548,0.238671,0.36391,0.333376,0.461709,0.3429,0.795084,0.195606,2.06876,0.317445,,-0.576158,83.4014,15.6092,123.447,-0.576158,-0.08,15.574275016784668,-14.251238897442818,2.22954,210.80999755859375,,,,"6184"
"Lars Nootbaar","STL",107,458,401,96,61,17,2,16,57,52,52,2,100,3,3,1,9,5,2,0.239717,0.112487,0.217529,0.517111,0.328274,0.412099,0.324107,0.740373,0.172382,4.28835,0.278626,,-0.0608996,57.6358,5.22687,112.379,-0.0608996,2.76,6.530775237828493,-0.6925814151763916,2.22922,185.5399932861328,,,,"21454"
"Myles Straw","CLE",123,523,468,122,96,22,3,1,60,39,48,0,85,2,3,2,10,20,5,0.260368,0.0917353,0.162455,0.564681,0.329778,0.328134,0.295669,0.657911,0.067766,5.90087,0.31311,,1.43319,54.0121,-5.85246,91.5263,1.43319,6.2,-3.558998227119446,8.098147869110107,2.22411,404.1199951171875,,,,"17620"
"Alec Bohm","PHI",146,625,576,155,110,28,2,16,72,70,39,0,119,5,5,1,14,4,1,0.269759,0.0620749,0.190108,0.326524,0.318358,0.406354,0.316786,0.724712,0.136595,3.50558,0.313266,,-0.451978,74.959,3.49433,102.475,-0.451978,-2.17,1.3452438116073608,-1.3689027428627014,2.2014,184.30999755859375,,,,"21618"
"Starling Marte","NYM",138,599,544,146,105,25,3,13,79,59,37,1,115,13,3,1,13,27,8,0.267866,0.0620407,0.192617,0.322094,0.328381,0.394913,0.318536,0.723294,0.127047,6.14294,0.317564,,1.57007,72.699,4.18244,111.031,1.57007,-2.66,9.249480724334717,-8.425582647323608,2.19947,79.54000091552734,,,,"9241"
"Enrique Hernández","BOS",125,536,479,114,69,27,2,17,62,62,46,0,103,6,4,1,9,2,1,0.238451,0.0864332,0.191948,0.450295,0.310869,0.409507,0.315522,0.720376,0.171056,3.10231,0.266831,,-0.414039,63.751,2.45861,100.052,-0.414039,-0.18,-0.38261816278100014,4.25672847032547,2.19597,367.6199951171875,,,,"10472"
"Mitch Haniger","SFG",133,567,503,127,78,25,2,22,69,72,51,2,132,9,5,1,11,1,0,0.252479,0.089689,0.233513,0.384085,0.329017,0.441773,0.335127,0.77079,0.189294,2.68751,0.29699,,-0.519509,76.3274,11.4379,118.149,-0.519509,-1.78,11.446302056312561,-9.739575624465942,2.18031,180.5399932861328,,,,"14274"
"Omar Narváez","NYM",87,349,309,67,50,11,1,6,32,33,33,1,74,4,2,1,6,0,0,0.218083,0.093212,0.212368,0.438917,0.298913,0.312709,0.275158,0.611623,0.0946268,1.89967,0.266669,,-0.357038,30.3601,-9.59828,81.3822,-0.357038,10.84,-7.915909767150879,16.93330478668213,2.17906,431.6199951171875,,,,"13338"
"Max Stassi","LAA",78,306,271,57,37,10,0,9,32,31,28,0,91,4,2,1,6,0,0,0.20876,0.0928973,0.296202,0.313628,0.291922,0.349298,0.286386,0.64122,0.140538,1.84804,0.274287,,-0.286418,29.3427,-5.68191,83.3005,-0.286418,11.01,-6.042447000741959,17.028518676757812,2.17591,566.4199829101562,,,,"10059"
"Dylan Carlson","STL",125,535,474,117,75,27,3,12,61,56,49,2,112,7,4,1,9,4,1,0.247233,0.09085,0.210335,0.43193,0.323701,0.391096,0.314241,0.714797,0.143864,4.35577,0.298018,,-0.227993,63.0524,1.90863,105.635,-0.227993,-2.05,3.2729138284921646,-0.5218213796615601,2.17445,317.4200134277344,,,,"20126"
"Josh Bell","CLE",139,592,514,135,89,25,2,19,72,74,69,3,101,4,5,0,15,0,0,0.263215,0.115943,0.170638,0.679468,0.352043,0.429953,0.341731,0.781997,0.166738,2.27102,0.291636,,-0.652308,82.7888,15.0473,124.032,-0.652308,-0.73,15.368462681770325,-13.500600337982178,2.17358,176.6199951171875,,,,"13145"
"Ryan Jeffers","MIN",65,253,228,50,31,10,0,9,27,29,21,0,72,3,1,1,4,0,0,0.221273,0.0822972,0.285553,0.288203,0.293585,0.388855,0.300225,0.68244,0.167581,2.35717,0.279595,,-0.217627,27.0546,-1.91558,96.3028,-0.217627,8.78,-1.271706834435463,13.79543161392212,2.16062,517.9600219726562,,,,"24618"
"Trevor Story","BOS",151,647,580,139,80,30,3,26,86,78,54,3,179,7,4,1,7,18,5,0.239703,0.0836661,0.277284,0.301734,0.310323,0.43522,0.322695,0.745543,0.195517,5.57811,0.298775,,1.03654,80.6858,6.65736,105.114,1.03654,-1.68,4.76236617565155,-4.8576096296310425,2.15098,255.30999755859375,,,,"12564"
"Riley Greene","DET",141,584,522,127,86,24,4,13,65,55,54,1,157,6,3,0,12,7,2,0.244149,0.0915944,0.269231,0.340208,0.31949,0.381747,0.309379,0.701237,0.137598,4.85475,0.322489,,0.00675838,66.6548,-0.170233,102.605,0.00675838,-2.03,1.7201273934915662,0.14592576026916504,2.14663,199.4600067138672,,,,"25976"
"Brandon Crawford","SFG",123,526,459,110,72,22,1,15,58,59,46,3,114,6,4,0,11,3,2,0.240045,0.0876842,0.217363,0.4034,0.31535,0.390231,0.308787,0.705581,0.150186,3.46533,0.286056,,-0.464525,59.7408,-0.40067,100.145,-0.464525,-2.79,-0.3759448826313019,2.9044442176818848,2.12017,415.2699890136719,,,,"5343"
"Jake McCarthy","ARI",138,585,530,136,92,27,6,10,75,53,41,1,133,8,3,2,10,28,5,0.257493,0.0706772,0.227403,0.310801,0.318742,0.39235,0.312113,0.711092,0.134857,7.47163,0.323256,,3.11751,68.0279,1.10032,98.9387,3.11751,3.33,2.395763635635376,-1.9564924240112305,2.11009,116.3499984741211,,,,"21622"
"Ezequiel Tovar","COL",122,520,481,128,86,27,3,13,63,55,26,1,95,4,4,5,9,12,2,0.26695,0.0507316,0.182769,0.277572,0.308636,0.414043,0.313491,0.722678,0.147093,5.74357,0.307198,,1.20133,61.0456,1.5473,86.7526,1.20133,3.65,-6.807263374328613,9.298148155212402,2.09639,243.19000244140625,,,,"24064"
"Michael Conforto","SFG",128,546,468,116,74,25,2,15,65,60,65,3,117,9,4,0,10,2,1,0.248462,0.11833,0.21386,0.553306,0.348598,0.409876,0.333941,0.758475,0.161415,3.21061,0.296805,,-0.438658,73.0199,10.5044,117.338,-0.438658,-0.91,10.574276208877563,-9.13628500699997,2.07889,231.27000427246094,,,,"16376"
"Josh Donaldson","NYY",102,438,382,88,53,18,0,17,51,52,48,1,113,5,3,0,8,1,0,0.22902,0.109391,0.257921,0.424127,0.320255,0.409773,0.320755,0.730028,0.180752,2.28037,0.276697,,-0.406844,53.9672,3.83323,110.173,-0.406844,0.88,4.612157255411148,1.0548970699310303,2.05849,404,,,,"5038"
"Ramón Laureano","OAK",139,574,511,119,72,25,2,20,67,66,44,0,149,14,4,2,9,14,4,0.233155,0.0765102,0.259047,0.295352,0.308798,0.405855,0.313936,0.714654,0.1727,4.97183,0.286999,,0.539055,67.6008,1.91166,109.792,0.539055,-0.13,6.868915796279907,-5.567481875419617,2.05419,221.0800018310547,,,,"17128"
"Eloy Jiménez","CHW",143,603,546,144,90,27,1,26,74,79,48,1,138,5,4,1,14,0,0,0.263009,0.079267,0.229253,0.345762,0.325922,0.456008,0.338655,0.781929,0.192999,1.58625,0.305329,,-0.587069,82.8534,13.8532,121.453,-0.587069,-0.13,13.980405032634735,-13.649760127067566,2.04891,80.62000274658203,,,,"17484"
"Trent Grisham","SDP",123,532,462,100,61,20,3,17,66,54,58,2,143,6,3,3,8,12,3,0.217419,0.109261,0.268088,0.407557,0.31106,0.380806,0.305812,0.691866,0.163387,5.59022,0.274181,,0.896444,59.1698,-1.66205,100.176,0.896444,-1.26,1.0050534009933472,0.6381480693817139,2.04851,320.5400085449219,,,,"18564"
"J.P. Crawford","SEA",143,603,532,126,95,24,2,5,59,45,58,1,92,7,4,1,13,5,2,0.236935,0.0958245,0.153338,0.624925,0.317401,0.320715,0.287722,0.638116,0.0837804,3.63456,0.27504,,-0.30787,58.3887,-10.543,90.8766,-0.30787,0.06,-6.496927231550217,6.680370386689901,2.03146,425.0400085449219,,,,"15491"
"Mitch Garver","TEX",102,416,365,83,47,17,1,18,49,52,43,0,113,5,3,0,6,2,1,0.226524,0.103765,0.271599,0.382053,0.314595,0.422836,0.322915,0.73743,0.196312,2.82571,0.274063,,-0.317101,51.9728,4.35489,110.863,-0.317101,3.4,4.773259490728378,1.2762494087219238,2.0252,395.4599914550781,,,,"15161"
"Ryan McMahon","COL",138,589,522,129,80,27,2,20,73,70,59,2,151,5,4,0,10,6,2,0.246263,0.0994338,0.256843,0.387139,0.325508,0.421787,0.326657,0.747295,0.175524,3.91835,0.305595,,-0.274298,75.351,7.9196,95.7521,-0.274298,0.46,-3.184707075357437,2.5896296203136444,2.01702,216.0399932861328,,,,"15112"
"Javier Báez","DET",141,584,543,135,88,26,3,18,67,64,30,1,152,7,4,1,11,12,4,0.248862,0.0506942,0.260383,0.19469,0.294132,0.407802,0.304626,0.701934,0.15894,5.36471,0.31143,,0.4285,64.4491,-2.37596,99.2513,0.4285,-5.95,-0.06385374069213867,0.5777778625488281,2.00466,163.6199951171875,,,,"12979"
"Steven Kwan","CLE",141,599,534,145,110,26,5,4,69,53,53,2,61,5,4,2,12,12,3,0.272252,0.0890408,0.101823,0.874471,0.342037,0.362471,0.312916,0.704507,0.0902189,5.18212,0.298557,,0.432505,70.0381,1.50887,103.698,0.432505,2.63,2.9261545538902283,-2.8973517417907715,2.00347,123.3499984741211,,,,"24610"
"Isaac Paredes","TBR",112,476,418,98,62,20,1,15,51,55,47,0,84,6,4,1,9,1,0,0.233122,0.0992146,0.175664,0.564798,0.316681,0.3952,0.313953,0.711881,0.162079,2.23573,0.253935,,-0.45675,56.0102,1.59005,109.646,-0.45675,0.99,4.709078311920166,-0.7884936332702637,2.00024,347.30999755859375,,,,"20036"
"Kris Bryant","COL",126,541,472,129,79,29,3,18,73,66,54,1,105,11,4,1,9,5,2,0.274224,0.0994738,0.195033,0.510036,0.358839,0.464023,0.357917,0.822862,0.189799,4.42675,0.315636,,-0.316247,82.5791,20.7008,117.118,-0.316247,-1.98,10.44646742939949,-9.608205318450928,1.99626,137.5800018310547,,,,"15429"
"Andrew McCutchen","PIT",125,539,471,116,72,25,2,17,67,61,59,0,118,5,4,1,9,8,2,0.246598,0.108834,0.21953,0.495758,0.333951,0.418668,0.330518,0.752619,0.17207,4.57851,0.291138,,0.145464,70.5526,8.89475,114.675,0.145464,-0.2,9.194377526640892,-7.91604919731617,1.98488,381.5400085449219,,,,"9847"
"Josh Rojas","ARI",120,509,447,113,76,24,3,9,61,47,53,2,104,3,4,2,9,14,4,0.252482,0.104073,0.204892,0.507941,0.332693,0.380324,0.314773,0.713017,0.127842,5.43453,0.308468,,0.521708,60.3008,2.03438,100.757,0.521708,-1.74,0.9698160588741302,0.7625024318695068,1.97875,214.72999572753906,,,,"19734"
