"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Royals",87,88,0.207,0.113,1.13,0.348,0.731,0.412,0.26,0.328,0.128,89.2,1.66,5.42,4.8,5.12,4.82,-0.2,0.252,0.584,0.096,0.398,0.075,0.397,2019-04-27
"Mets",79,95,0.225,0.105,1.52,0.325,0.642,0.406,0.185,0.409,0.139,88.2,1.58,5.78,5.02,5.24,4.54,-0.1,0.294,0.548,0.117,0.43,0.066,0.341,2019-04-27
"Orioles",87,115.2,0.2,0.1,2.26,0.321,0.713,0.427,0.197,0.377,0.213,91.4,1.63,6.46,6.27,5.35,4.75,-0.4,0.274,0.552,0.106,0.425,0.102,0.47,2019-04-27
"Nationals",85,65.2,0.217,0.107,1.64,0.328,0.631,0.384,0.227,0.389,0.156,89.4,1.63,6.99,5.42,5.38,4.67,0,0.282,0.592,0.105,0.444,0.104,0.373,2019-04-27
"Giants",81,90.2,0.24,0.072,0.6,0.268,0.804,0.483,0.214,0.303,0.083,89.3,1.06,2.48,3.1,3.82,3.82,1.4,0.312,0.666,0.111,0.445,0.053,0.363,2019-04-28
"Astros",71,79.1,0.27,0.076,0.91,0.255,0.742,0.438,0.209,0.353,0.113,88.1,1.03,3.18,3.37,3.83,3.64,1.5,0.293,0.616,0.124,0.441,0.044,0.299,2019-04-28
"Reds",97,88.2,0.231,0.105,0.71,0.3,0.782,0.426,0.26,0.315,0.095,89.1,1.32,3.35,3.76,4.39,4.41,1.2,0.315,0.579,0.128,0.425,0.025,0.324,2019-04-28
"Rockies",99,98,0.211,0.105,0.92,0.265,0.784,0.427,0.208,0.366,0.098,89.5,1.29,3.4,4.21,4.96,4.69,0.8,0.267,0.569,0.108,0.443,0.078,0.397,2019-04-28
"Indians",88,83.1,0.237,0.082,1.08,0.295,0.784,0.406,0.222,0.372,0.115,88.5,1.27,3.46,3.98,4.5,4.1,1.1,0.315,0.634,0.109,0.444,0.042,0.338,2019-04-28
"Blue Jays",88,99.2,0.264,0.097,1.26,0.245,0.775,0.422,0.16,0.418,0.131,88.8,1.14,3.61,4.21,4.52,4,0.7,0.321,0.586,0.129,0.413,0.1,0.375,2019-04-28
"Padres",89,99.1,0.273,0.082,1.54,0.268,0.772,0.469,0.204,0.327,0.2,86.1,1.18,3.81,4.31,3.79,3.64,0.7,0.309,0.585,0.12,0.384,0.061,0.312,2019-04-28
"Cardinals",95,98.1,0.285,0.124,1.74,0.202,0.812,0.351,0.203,0.446,0.184,88.3,1.14,3.84,5.13,4.7,4.15,-0.4,0.308,0.624,0.128,0.432,0.086,0.341,2019-04-28
"Rays",93,118.1,0.253,0.092,0.99,0.311,0.753,0.433,0.229,0.338,0.123,86.6,1.32,3.95,3.74,4.09,4,1.4,0.317,0.609,0.126,0.434,0.055,0.305,2019-04-28
"Angels",101,123.2,0.256,0.113,1.16,0.292,0.77,0.401,0.187,0.413,0.117,88.2,1.37,4,4.31,4.84,4.3,1.2,0.303,0.561,0.116,0.41,0.066,0.356,2019-04-28
"Athletics",94,97.2,0.25,0.094,0.83,0.307,0.718,0.355,0.221,0.424,0.081,88.1,1.31,4.05,3.57,4.64,4.15,1.6,0.303,0.611,0.117,0.425,0.037,0.356,2019-04-28
"Diamondbacks",78,96,0.215,0.095,1.59,0.29,0.797,0.425,0.24,0.335,0.185,89.8,1.39,4.22,5.2,4.81,4.48,0.1,0.278,0.563,0.107,0.426,0.061,0.394,2019-04-28
"Phillies",94,99,0.239,0.084,1.18,0.333,0.736,0.449,0.196,0.354,0.129,89,1.41,4.27,4.11,4.44,4.06,0.9,0.331,0.606,0.14,0.415,0.066,0.371,2019-04-28
"Pirates",75,77.2,0.294,0.089,1.27,0.313,0.734,0.394,0.187,0.419,0.129,87.5,1.31,4.29,3.74,4.08,3.59,1.1,0.314,0.614,0.126,0.461,0.068,0.306,2019-04-28
"White Sox",83,88,0.217,0.11,1.53,0.256,0.735,0.448,0.16,0.392,0.153,89.5,1.34,4.5,5.15,5.15,4.68,0,0.267,0.624,0.107,0.432,0.075,0.387,2019-04-28
"Twins",78,81.1,0.233,0.122,1,0.317,0.716,0.425,0.211,0.364,0.108,87.9,1.54,4.54,4.38,4.97,4.65,1.2,0.285,0.602,0.118,0.435,0.069,0.339,2019-04-28
"Yankees",86,94.1,0.267,0.118,1.14,0.3,0.721,0.496,0.19,0.313,0.152,88.3,1.41,4.58,4.17,4.18,4.13,1,0.269,0.588,0.12,0.437,0.06,0.381,2019-04-28
"Cubs",85,83,0.247,0.136,1.19,0.307,0.713,0.527,0.237,0.237,0.208,90.2,1.53,4.66,4.62,4.17,4.49,0,0.281,0.585,0.109,0.403,0.075,0.416,2019-04-28
"Red Sox",94,103.1,0.268,0.101,1.48,0.301,0.72,0.407,0.19,0.403,0.155,89.2,1.35,4.7,4.51,4.49,4,0.7,0.316,0.604,0.132,0.409,0.08,0.359,2019-04-28
"Brewers",94,109,0.238,0.115,1.4,0.269,0.727,0.438,0.224,0.338,0.168,86.7,1.36,4.71,4.7,4.52,4.47,0.2,0.279,0.549,0.111,0.406,0.059,0.327,2019-04-28
"Tigers",91,86,0.229,0.108,1.47,0.3,0.754,0.416,0.193,0.391,0.151,90.1,1.42,4.71,4.92,4.96,4.53,0.4,0.287,0.585,0.116,0.446,0.1,0.427,2019-04-28
"Dodgers",103,102.2,0.23,0.074,1.49,0.273,0.672,0.399,0.201,0.399,0.148,89,1.21,4.73,4.65,4.72,4.1,0.4,0.326,0.592,0.119,0.446,0.068,0.349,2019-04-28
"Braves",97,95,0.244,0.146,1.42,0.292,0.718,0.466,0.183,0.351,0.17,90.1,1.55,4.74,5.19,4.98,4.84,-0.7,0.305,0.617,0.111,0.385,0.071,0.388,2019-04-28
"Mariners",92,95.2,0.23,0.129,1.51,0.288,0.702,0.413,0.236,0.351,0.168,90.4,1.53,4.99,5.24,5.04,4.79,-0.2,0.269,0.547,0.121,0.44,0.088,0.41,2019-04-28
"Royals",91,93.1,0.211,0.115,1.06,0.337,0.738,0.414,0.253,0.333,0.121,88.7,1.61,5.11,4.68,5.09,4.8,-0.1,0.253,0.587,0.094,0.392,0.072,0.381,2019-04-28
"Rangers",82,105.1,0.19,0.109,1.62,0.296,0.743,0.413,0.243,0.344,0.174,89.1,1.51,5.13,5.58,5.29,4.98,-0.6,0.252,0.601,0.089,0.435,0.078,0.378,2019-04-28
"Marlins",90,91,0.26,0.105,1.78,0.3,0.725,0.385,0.209,0.406,0.182,89.4,1.43,5.44,5.24,4.83,4.16,-0.5,0.29,0.608,0.126,0.434,0.093,0.399,2019-04-28
"Mets",82,99,0.229,0.107,1.45,0.327,0.638,0.412,0.186,0.402,0.137,88.1,1.59,5.82,4.92,5.17,4.52,0,0.293,0.551,0.115,0.427,0.064,0.33,2019-04-28
"Orioles",90,119.2,0.195,0.099,2.56,0.316,0.713,0.413,0.196,0.392,0.23,91.5,1.65,6.84,6.76,5.52,4.82,-1,0.275,0.546,0.104,0.421,0.108,0.472,2019-04-28
"Nationals",90,68.2,0.218,0.113,1.57,0.335,0.606,0.383,0.228,0.388,0.15,89.3,1.67,7.34,5.43,5.47,4.75,0,0.281,0.595,0.108,0.443,0.105,0.368,2019-04-28
"Giants",85,96.2,0.244,0.07,0.65,0.276,0.782,0.469,0.224,0.307,0.09,89.4,1.08,2.79,3.14,3.81,3.77,1.4,0.312,0.67,0.11,0.447,0.054,0.36,2019-04-29
"Astros",74,82.2,0.275,0.073,0.87,0.256,0.749,0.447,0.202,0.351,0.11,87.7,1.02,3.05,3.24,3.74,3.54,1.7,0.302,0.621,0.126,0.441,0.043,0.294,2019-04-29
"Indians",90,84.2,0.233,0.086,1.06,0.29,0.788,0.403,0.218,0.378,0.111,88.5,1.28,3.4,4.04,4.62,4.21,1,0.313,0.634,0.108,0.443,0.041,0.336,2019-04-29
"Reds",100,91.2,0.23,0.106,0.69,0.305,0.768,0.426,0.258,0.316,0.091,88.8,1.34,3.53,3.74,4.42,4.43,1.2,0.321,0.587,0.131,0.424,0.024,0.316,2019-04-29
"Rockies",104,101.1,0.204,0.106,0.98,0.269,0.783,0.415,0.218,0.367,0.102,89.4,1.32,3.55,4.35,5.06,4.78,0.7,0.27,0.576,0.107,0.443,0.077,0.387,2019-04-29
"Blue Jays",94,105.2,0.261,0.1,1.19,0.245,0.766,0.41,0.162,0.428,0.121,89.1,1.15,3.66,4.18,4.64,4.07,0.9,0.32,0.577,0.129,0.411,0.109,0.375,2019-04-29
"Padres",94,105.1,0.277,0.084,1.62,0.266,0.791,0.46,0.208,0.332,0.209,86.5,1.19,3.76,4.41,3.78,3.63,0.6,0.302,0.59,0.119,0.388,0.061,0.324,2019-04-29
"Rays",96,120.2,0.251,0.09,0.97,0.307,0.755,0.43,0.224,0.346,0.117,86.7,1.3,3.88,3.71,4.14,4.01,1.5,0.318,0.609,0.126,0.435,0.054,0.304,2019-04-29
"Cardinals",100,100.1,0.283,0.121,1.7,0.213,0.799,0.343,0.213,0.444,0.179,88.3,1.16,3.95,5.05,4.69,4.14,-0.4,0.313,0.626,0.129,0.429,0.083,0.338,2019-04-29
"Diamondbacks",85,106.2,0.224,0.095,1.43,0.289,0.794,0.433,0.227,0.34,0.167,90,1.35,4.05,4.91,4.74,4.37,0.5,0.29,0.563,0.112,0.419,0.056,0.395,2019-04-29
"Angels",103,125.2,0.254,0.112,1.15,0.298,0.766,0.4,0.188,0.412,0.114,88.3,1.39,4.08,4.31,4.87,4.32,1.2,0.303,0.562,0.116,0.412,0.067,0.36,2019-04-29
"Athletics",97,101.1,0.243,0.094,0.89,0.314,0.717,0.355,0.222,0.423,0.085,88,1.36,4.26,3.71,4.74,4.24,1.4,0.305,0.609,0.115,0.425,0.042,0.359,2019-04-29
"Phillies",94,99,0.239,0.084,1.18,0.333,0.736,0.449,0.196,0.354,0.129,89,1.41,4.27,4.11,4.44,4.06,0.9,0.331,0.606,0.14,0.415,0.066,0.371,2019-04-29
"Pirates",78,79.2,0.288,0.089,1.24,0.31,0.721,0.393,0.19,0.417,0.125,87.4,1.32,4.29,3.74,4.14,3.65,1.2,0.32,0.62,0.125,0.459,0.065,0.294,2019-04-29
"White Sox",86,91,0.226,0.109,1.48,0.253,0.738,0.447,0.162,0.391,0.152,89.5,1.31,4.35,4.98,5,4.56,0.1,0.27,0.628,0.109,0.429,0.074,0.391,2019-04-29
"Cubs",93,92.1,0.25,0.14,1.07,0.309,0.729,0.533,0.238,0.23,0.196,89.8,1.53,4.39,4.47,4.13,4.51,0.1,0.277,0.588,0.108,0.401,0.077,0.405,2019-04-29
"Twins",80,83.1,0.237,0.12,0.97,0.316,0.718,0.431,0.211,0.358,0.108,88.1,1.51,4.43,4.28,4.86,4.57,1.3,0.29,0.604,0.117,0.435,0.068,0.346,2019-04-29
"Yankees",89,97.1,0.274,0.119,1.2,0.296,0.728,0.496,0.188,0.316,0.16,88.2,1.4,4.53,4.21,4.13,4.09,1.1,0.27,0.583,0.119,0.434,0.063,0.379,2019-04-29
"Red Sox",96,105.1,0.27,0.101,1.45,0.3,0.717,0.412,0.191,0.397,0.155,89.3,1.35,4.61,4.46,4.44,3.98,0.8,0.316,0.604,0.133,0.41,0.079,0.364,2019-04-29
"Braves",103,99,0.243,0.144,1.45,0.291,0.725,0.464,0.183,0.354,0.172,89.6,1.55,4.64,5.25,5.02,4.84,-0.8,0.311,0.62,0.112,0.384,0.071,0.375,2019-04-29
"Dodgers",105,105.2,0.234,0.076,1.45,0.279,0.68,0.399,0.206,0.395,0.145,88.8,1.23,4.68,4.57,4.68,4.08,0.6,0.331,0.599,0.12,0.449,0.067,0.343,2019-04-29
"Brewers",98,112,0.24,0.119,1.37,0.272,0.719,0.436,0.225,0.339,0.163,87,1.38,4.74,4.68,4.55,4.51,0.3,0.281,0.546,0.113,0.402,0.058,0.334,2019-04-29
"Tigers",93,88,0.225,0.11,1.43,0.305,0.75,0.415,0.199,0.386,0.147,89.9,1.45,4.81,4.93,5.01,4.6,0.4,0.294,0.587,0.116,0.443,0.096,0.424,2019-04-29
"Mariners",97,100.2,0.241,0.126,1.61,0.292,0.697,0.413,0.233,0.353,0.18,90.4,1.53,4.92,5.24,4.89,4.62,-0.2,0.276,0.559,0.121,0.441,0.091,0.418,2019-04-29
"Rangers",84,107.1,0.188,0.109,1.59,0.295,0.748,0.414,0.238,0.349,0.168,89.2,1.51,5.03,5.54,5.34,5,-0.6,0.252,0.6,0.089,0.435,0.08,0.382,2019-04-29
"Royals",93,96.1,0.21,0.114,1.12,0.335,0.734,0.415,0.252,0.333,0.128,88.7,1.6,5.23,4.79,5.11,4.8,-0.2,0.252,0.588,0.093,0.394,0.073,0.38,2019-04-29
"Marlins",92,93.1,0.265,0.11,1.74,0.3,0.726,0.381,0.215,0.405,0.18,89.4,1.44,5.4,5.17,4.8,4.16,-0.5,0.286,0.611,0.128,0.437,0.092,0.402,2019-04-29
"Mets",84,101,0.234,0.105,1.43,0.325,0.638,0.413,0.188,0.399,0.137,87.9,1.55,5.7,4.81,5.05,4.44,0.2,0.291,0.551,0.115,0.426,0.064,0.328,2019-04-29
"Nationals",95,76.2,0.228,0.112,1.41,0.332,0.634,0.404,0.22,0.377,0.143,89.1,1.6,6.57,5.05,5.2,4.6,0.3,0.284,0.604,0.113,0.435,0.097,0.367,2019-04-29
"Orioles",93,122.2,0.198,0.101,2.49,0.313,0.718,0.406,0.201,0.393,0.225,91.3,1.64,6.68,6.65,5.5,4.81,-1,0.274,0.545,0.104,0.417,0.106,0.468,2019-04-29
"Giants",89,100.2,0.24,0.072,0.63,0.287,0.782,0.463,0.231,0.306,0.085,89.5,1.12,2.86,3.14,3.86,3.84,1.5,0.316,0.668,0.109,0.443,0.051,0.367,2019-04-30
"Astros",76,84.2,0.269,0.072,0.85,0.252,0.752,0.456,0.2,0.344,0.108,87.7,1,2.98,3.24,3.75,3.57,1.7,0.302,0.62,0.125,0.444,0.041,0.298,2019-04-30
"Reds",105,97,0.235,0.108,0.65,0.3,0.777,0.424,0.255,0.322,0.085,88.9,1.32,3.34,3.66,4.4,4.41,1.5,0.315,0.583,0.132,0.422,0.023,0.326,2019-04-30
"Indians",90,84.2,0.233,0.086,1.06,0.29,0.788,0.403,0.218,0.378,0.111,88.5,1.28,3.4,4.04,4.62,4.21,1,0.313,0.634,0.108,0.443,0.041,0.336,2019-04-30
"Rockies",105,103.1,0.203,0.104,0.96,0.27,0.787,0.415,0.226,0.359,0.102,89.3,1.32,3.48,4.31,5,4.76,0.8,0.274,0.579,0.108,0.443,0.076,0.382,2019-04-30
"Blue Jays",94,105.2,0.261,0.1,1.19,0.245,0.766,0.41,0.162,0.428,0.121,89.1,1.15,3.66,4.18,4.64,4.07,0.9,0.32,0.577,0.129,0.411,0.109,0.375,2019-04-30
"Padres",96,107.2,0.271,0.084,1.59,0.265,0.797,0.459,0.205,0.336,0.2,86.5,1.19,3.68,4.41,3.87,3.7,0.6,0.302,0.592,0.119,0.388,0.059,0.317,2019-04-30
"Cardinals",103,104.1,0.282,0.124,1.64,0.205,0.805,0.34,0.211,0.449,0.171,88.3,1.14,3.8,4.99,4.74,4.19,-0.3,0.312,0.62,0.129,0.426,0.081,0.335,2019-04-30
"Rays",99,128.1,0.254,0.089,0.98,0.3,0.738,0.429,0.221,0.35,0.118,87,1.27,3.86,3.69,4.12,3.97,1.7,0.316,0.601,0.124,0.435,0.057,0.311,2019-04-30
"Diamondbacks",85,106.2,0.224,0.095,1.43,0.289,0.794,0.433,0.227,0.34,0.167,90,1.35,4.05,4.91,4.74,4.37,0.5,0.29,0.563,0.112,0.419,0.056,0.395,2019-04-30
"Angels",103,125.2,0.254,0.112,1.15,0.298,0.766,0.4,0.188,0.412,0.114,88.3,1.39,4.08,4.31,4.87,4.32,1.2,0.303,0.562,0.116,0.412,0.067,0.36,2019-04-30
"Phillies",94,99,0.239,0.084,1.18,0.333,0.736,0.449,0.196,0.354,0.129,89,1.41,4.27,4.11,4.44,4.06,0.9,0.331,0.606,0.14,0.415,0.066,0.371,2019-04-30
"Athletics",101,105,0.238,0.097,0.86,0.315,0.716,0.361,0.216,0.423,0.081,88,1.38,4.29,3.74,4.83,4.33,1.4,0.304,0.615,0.113,0.425,0.043,0.355,2019-04-30
"Pirates",78,79.2,0.288,0.089,1.24,0.31,0.721,0.393,0.19,0.417,0.125,87.4,1.32,4.29,3.74,4.14,3.65,1.2,0.32,0.62,0.125,0.459,0.065,0.294,2019-04-30
"White Sox",90,94.1,0.229,0.108,1.43,0.26,0.741,0.45,0.164,0.385,0.149,89.2,1.31,4.29,4.87,4.93,4.51,0.2,0.271,0.631,0.11,0.425,0.072,0.385,2019-04-30
"Twins",82,85.1,0.238,0.12,0.95,0.315,0.723,0.436,0.212,0.352,0.108,88.3,1.5,4.32,4.25,4.81,4.56,1.4,0.289,0.603,0.117,0.434,0.066,0.349,2019-04-30
"Cubs",93,92.1,0.25,0.14,1.07,0.309,0.729,0.533,0.238,0.23,0.196,89.8,1.53,4.39,4.47,4.13,4.51,0.1,0.277,0.588,0.108,0.401,0.077,0.405,2019-04-30
"Red Sox",102,109.2,0.266,0.108,1.4,0.293,0.73,0.415,0.185,0.401,0.148,89.3,1.35,4.43,4.49,4.56,4.11,0.8,0.312,0.609,0.132,0.408,0.079,0.372,2019-04-30
"Braves",106,102,0.241,0.143,1.41,0.286,0.729,0.461,0.181,0.358,0.165,89.4,1.52,4.5,5.18,5.04,4.84,-0.7,0.314,0.618,0.111,0.38,0.069,0.367,2019-04-30
"Yankees",89,97.1,0.274,0.119,1.2,0.296,0.728,0.496,0.188,0.316,0.16,88.2,1.4,4.53,4.21,4.13,4.09,1.1,0.27,0.583,0.119,0.434,0.063,0.379,2019-04-30
"Brewers",101,115.2,0.244,0.116,1.32,0.269,0.721,0.443,0.223,0.334,0.162,86.9,1.35,4.59,4.55,4.44,4.41,0.4,0.285,0.551,0.114,0.403,0.057,0.33,2019-04-30
"Dodgers",109,108.2,0.232,0.08,1.41,0.283,0.674,0.4,0.21,0.39,0.143,88.8,1.26,4.8,4.56,4.7,4.14,0.6,0.33,0.6,0.12,0.445,0.065,0.339,2019-04-30
"Tigers",93,88,0.225,0.11,1.43,0.305,0.75,0.415,0.199,0.386,0.147,89.9,1.45,4.81,4.93,5.01,4.6,0.4,0.294,0.587,0.116,0.443,0.096,0.424,2019-04-30
"Mariners",97,100.2,0.241,0.126,1.61,0.292,0.697,0.413,0.233,0.353,0.18,90.4,1.53,4.92,5.24,4.89,4.62,-0.2,0.276,0.559,0.121,0.441,0.091,0.418,2019-04-30
"Rangers",84,107.1,0.188,0.109,1.59,0.295,0.748,0.414,0.238,0.349,0.168,89.2,1.51,5.03,5.54,5.34,5,-0.6,0.252,0.6,0.089,0.435,0.08,0.382,2019-04-30
"Royals",97,100.1,0.208,0.114,1.08,0.337,0.726,0.407,0.258,0.336,0.121,88.7,1.6,5.29,4.73,5.14,4.83,-0.1,0.252,0.582,0.094,0.395,0.08,0.377,2019-04-30
"Marlins",92,93.1,0.265,0.11,1.74,0.3,0.726,0.381,0.215,0.405,0.18,89.4,1.44,5.4,5.17,4.8,4.16,-0.5,0.286,0.611,0.128,0.437,0.092,0.402,2019-04-30
"Mets",87,104,0.232,0.109,1.47,0.321,0.652,0.41,0.187,0.403,0.14,88.1,1.56,5.63,4.96,5.15,4.51,-0.1,0.291,0.551,0.114,0.427,0.068,0.336,2019-04-30
"Nationals",98,80.2,0.226,0.108,1.34,0.329,0.646,0.395,0.223,0.382,0.135,89,1.56,6.25,4.92,5.19,4.56,0.4,0.285,0.606,0.112,0.437,0.097,0.367,2019-04-30
"Orioles",96,125.2,0.2,0.103,2.44,0.315,0.723,0.406,0.204,0.39,0.222,91.3,1.65,6.59,6.6,5.51,4.82,-0.9,0.274,0.547,0.104,0.415,0.104,0.468,2019-04-30
"Astros",78,86.2,0.265,0.076,0.83,0.253,0.764,0.455,0.198,0.347,0.104,87.9,1.03,2.91,3.28,3.85,3.67,1.7,0.297,0.619,0.123,0.444,0.04,0.307,2019-05-01
"Giants",92,105.2,0.233,0.075,0.77,0.288,0.758,0.456,0.223,0.321,0.098,89.5,1.16,3.32,3.42,4.05,3.97,1.4,0.312,0.669,0.106,0.443,0.051,0.367,2019-05-01
"Indians",92,86.2,0.233,0.087,1.04,0.288,0.792,0.399,0.222,0.379,0.109,88.5,1.27,3.32,4.01,4.62,4.21,1.1,0.313,0.629,0.108,0.444,0.041,0.337,2019-05-01
"Reds",110,99.2,0.24,0.105,0.63,0.307,0.769,0.42,0.26,0.321,0.083,89.1,1.32,3.43,3.55,4.31,4.31,1.6,0.318,0.586,0.134,0.422,0.03,0.332,2019-05-01
"Rockies",106,104.1,0.204,0.103,0.95,0.268,0.787,0.419,0.224,0.356,0.102,89.1,1.3,3.45,4.28,4.97,4.74,0.8,0.275,0.579,0.107,0.444,0.075,0.379,2019-05-01
"Blue Jays",97,108.2,0.262,0.098,1.24,0.24,0.769,0.403,0.165,0.432,0.125,89.1,1.13,3.64,4.22,4.62,4.04,0.9,0.317,0.58,0.128,0.411,0.11,0.372,2019-05-01
"Padres",99,110.2,0.272,0.082,1.55,0.272,0.797,0.457,0.206,0.337,0.194,86.7,1.19,3.66,4.33,3.86,3.67,0.7,0.304,0.593,0.12,0.39,0.058,0.315,2019-05-01
"Cardinals",106,107,0.283,0.121,1.6,0.204,0.807,0.34,0.213,0.447,0.168,87.9,1.12,3.7,4.89,4.68,4.14,-0.3,0.312,0.623,0.129,0.426,0.079,0.327,2019-05-01
"Rays",99,128.1,0.254,0.089,0.98,0.3,0.738,0.429,0.221,0.35,0.118,87,1.27,3.86,3.69,4.12,3.97,1.7,0.316,0.601,0.124,0.435,0.057,0.311,2019-05-01
"Angels",107,130.1,0.254,0.113,1.1,0.292,0.77,0.4,0.189,0.411,0.111,88,1.37,3.94,4.26,4.86,4.32,1.4,0.303,0.565,0.117,0.41,0.068,0.358,2019-05-01
"Diamondbacks",87,108,0.226,0.094,1.42,0.287,0.794,0.434,0.228,0.338,0.167,89.9,1.33,4,4.85,4.69,4.33,0.6,0.291,0.566,0.113,0.419,0.056,0.392,2019-05-01
"Pirates",84,86.2,0.288,0.091,1.25,0.301,0.73,0.404,0.189,0.408,0.129,87.5,1.29,4.05,3.77,4.1,3.66,1.1,0.313,0.605,0.122,0.455,0.065,0.303,2019-05-01
"Phillies",99,104.1,0.238,0.082,1.12,0.322,0.74,0.46,0.191,0.349,0.125,88.9,1.36,4.05,4.02,4.38,4.03,1,0.336,0.61,0.139,0.415,0.064,0.368,2019-05-01
"Athletics",104,108.2,0.242,0.094,0.83,0.311,0.719,0.359,0.215,0.426,0.079,88.2,1.34,4.14,3.63,4.76,4.25,1.6,0.303,0.614,0.115,0.426,0.042,0.359,2019-05-01
"White Sox",90,94.1,0.229,0.108,1.43,0.26,0.741,0.45,0.164,0.385,0.149,89.2,1.31,4.29,4.87,4.93,4.51,0.2,0.271,0.631,0.11,0.425,0.072,0.385,2019-05-01
"Cubs",96,96,0.249,0.145,1.13,0.306,0.741,0.538,0.231,0.231,0.207,89.7,1.53,4.31,4.62,4.2,4.59,0,0.275,0.578,0.107,0.4,0.079,0.402,2019-05-01
"Braves",108,104,0.24,0.141,1.38,0.284,0.731,0.46,0.181,0.359,0.162,89.5,1.5,4.41,5.13,5.02,4.82,-0.7,0.315,0.619,0.112,0.381,0.068,0.364,2019-05-01
"Red Sox",103,110.2,0.266,0.109,1.46,0.291,0.734,0.414,0.183,0.403,0.154,89.5,1.36,4.47,4.61,4.59,4.13,0.7,0.314,0.609,0.131,0.405,0.082,0.379,2019-05-01
"Yankees",91,100,0.272,0.119,1.17,0.296,0.727,0.49,0.19,0.319,0.155,88,1.39,4.5,4.17,4.15,4.11,1.2,0.27,0.584,0.119,0.431,0.061,0.376,2019-05-01
"Twins",86,89.1,0.239,0.123,1.01,0.32,0.705,0.434,0.205,0.361,0.111,88.4,1.54,4.63,4.34,4.89,4.6,1.3,0.285,0.599,0.114,0.433,0.071,0.354,2019-05-01
"Dodgers",111,112.1,0.233,0.078,1.36,0.276,0.674,0.406,0.204,0.39,0.139,88.6,1.22,4.65,4.46,4.65,4.11,0.7,0.33,0.599,0.119,0.443,0.063,0.34,2019-05-01
"Tigers",96,91,0.232,0.107,1.38,0.303,0.752,0.422,0.195,0.382,0.146,90,1.42,4.65,4.76,4.86,4.48,0.6,0.298,0.593,0.12,0.442,0.094,0.427,2019-05-01
"Brewers",103,118.2,0.254,0.115,1.37,0.271,0.712,0.442,0.224,0.334,0.17,87,1.34,4.7,4.51,4.32,4.29,0.4,0.289,0.554,0.115,0.401,0.059,0.333,2019-05-01
"Mariners",100,103.2,0.241,0.127,1.65,0.288,0.699,0.412,0.237,0.351,0.186,90.5,1.52,4.95,5.31,4.88,4.63,-0.3,0.277,0.558,0.123,0.44,0.096,0.416,2019-05-01
"Rangers",90,112.2,0.192,0.107,1.68,0.302,0.74,0.418,0.237,0.345,0.178,89.3,1.54,5.19,5.59,5.25,4.92,-0.7,0.254,0.602,0.089,0.436,0.081,0.386,2019-05-01
"Marlins",96,97,0.266,0.106,1.67,0.298,0.722,0.388,0.212,0.4,0.176,89.6,1.4,5.29,5.02,4.7,4.1,-0.3,0.291,0.611,0.128,0.436,0.088,0.404,2019-05-01
"Royals",97,100.1,0.208,0.114,1.08,0.337,0.726,0.407,0.258,0.336,0.121,88.7,1.6,5.29,4.73,5.14,4.83,-0.1,0.252,0.582,0.094,0.395,0.08,0.377,2019-05-01
"Mets",91,108.2,0.237,0.11,1.41,0.326,0.659,0.405,0.193,0.402,0.136,87.9,1.56,5.55,4.85,5.11,4.47,0.3,0.295,0.554,0.116,0.428,0.066,0.33,2019-05-01
"Nationals",103,84.2,0.238,0.109,1.28,0.329,0.657,0.397,0.222,0.381,0.132,89.1,1.54,5.95,4.73,5.02,4.44,0.6,0.289,0.602,0.118,0.433,0.099,0.37,2019-05-01
"Orioles",96,125.2,0.2,0.103,2.44,0.315,0.723,0.406,0.204,0.39,0.222,91.3,1.65,6.59,6.6,5.51,4.82,-0.9,0.274,0.547,0.104,0.415,0.104,0.468,2019-05-01
"Astros",79,88.2,0.264,0.074,0.81,0.256,0.746,0.452,0.197,0.351,0.1,87.9,1.03,3.05,3.24,3.86,3.66,1.7,0.303,0.622,0.124,0.442,0.043,0.312,2019-05-02
"Giants",95,108.2,0.236,0.073,0.75,0.287,0.763,0.458,0.224,0.319,0.096,89.4,1.15,3.23,3.34,3.99,3.91,1.6,0.311,0.664,0.106,0.441,0.05,0.371,2019-05-02
"Indians",96,90,0.23,0.086,1,0.285,0.79,0.405,0.226,0.369,0.108,88.5,1.26,3.3,4,4.61,4.24,1.1,0.308,0.627,0.108,0.447,0.039,0.332,2019-05-02
"Reds",114,103,0.238,0.102,0.61,0.303,0.772,0.423,0.257,0.32,0.08,88.9,1.3,3.32,3.5,4.29,4.29,1.8,0.319,0.593,0.134,0.423,0.028,0.324,2019-05-02
"Rockies",112,109.1,0.205,0.109,0.91,0.27,0.786,0.422,0.222,0.356,0.098,89.1,1.33,3.46,4.27,5,4.8,0.9,0.273,0.576,0.107,0.442,0.072,0.377,2019-05-02
"Blue Jays",100,113.1,0.255,0.104,1.19,0.235,0.774,0.411,0.168,0.421,0.122,89,1.15,3.49,4.27,4.71,4.2,0.8,0.309,0.575,0.124,0.412,0.105,0.368,2019-05-02
"Rays",103,140.1,0.251,0.088,0.9,0.292,0.748,0.432,0.216,0.351,0.108,86.9,1.23,3.59,3.61,4.15,3.99,1.9,0.314,0.603,0.124,0.435,0.058,0.302,2019-05-02
