"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Pirates",56,62,0.229,0.153,0.58,0.351,0.636,0.402,0.253,0.345,0.067,90.5,1.74,5.81,4.18,5.2,5.07,0.4,0.291,0.542,0.111,0.371,0.091,0.423,2020-08-09
"Rangers",42,41,0.246,0.134,1.54,0.295,0.682,0.351,0.234,0.414,0.152,88.3,1.54,6.15,5.29,5.23,4.63,0.1,0.255,0.572,0.103,0.436,0.098,0.393,2020-08-09
"Mariners",48,59,0.21,0.132,2.29,0.265,0.7,0.329,0.218,0.453,0.195,89.5,1.56,6.71,6.85,6.06,5.1,-1,0.224,0.54,0.093,0.424,0.112,0.388,2020-08-09
"Cubs",38,35.2,0.216,0.15,2.27,0.277,0.675,0.436,0.228,0.337,0.265,90.9,1.68,7.07,6.81,5.37,5.16,-0.3,0.273,0.569,0.122,0.386,0.117,0.456,2020-08-09
"Reds",39,40,0.291,0.122,2.03,0.295,0.533,0.413,0.231,0.356,0.243,88,1.5,7.2,5.62,4.48,3.92,-0.1,0.278,0.598,0.124,0.381,0.106,0.337,2020-08-09
"Phillies",20,19,0.2,0.044,2.37,0.356,0.593,0.333,0.27,0.397,0.2,89.5,1.58,8.53,5.98,5.1,4.11,-0.1,0.346,0.644,0.127,0.421,0.078,0.406,2020-08-09
"Cardinals",8,8.2,0.241,0,0,0.136,1,0.455,0.136,0.409,0,86.6,0.35,0,1.58,3.58,3.14,0.2,0.322,0.552,0.148,0.487,0,0.091,2020-08-10
"Dodgers",53,51.1,0.296,0.089,0.35,0.267,0.824,0.475,0.213,0.311,0.053,86.6,1.01,1.23,2.59,3.51,3.38,1.3,0.354,0.596,0.114,0.431,0.008,0.32,2020-08-10
"Indians",36,32.2,0.323,0.054,0.55,0.28,0.801,0.329,0.25,0.421,0.063,85.7,0.92,1.93,2.43,3.52,2.84,0.9,0.303,0.569,0.122,0.439,0.104,0.273,2020-08-10
"Athletics",41,51,0.316,0.063,0.18,0.307,0.795,0.397,0.281,0.322,0.026,90.3,1.04,1.94,1.66,2.88,2.95,1.9,0.315,0.65,0.15,0.475,0.023,0.344,2020-08-10
"Orioles",44,50.2,0.279,0.108,0.71,0.231,0.739,0.533,0.2,0.267,0.125,87.6,1.05,2.66,3.51,3.7,3.7,0.9,0.276,0.574,0.099,0.439,0.041,0.364,2020-08-10
"Marlins",27,30,0.203,0.085,0.9,0.195,0.791,0.468,0.165,0.367,0.103,86.4,0.93,2.7,4.29,4.86,4.38,0.4,0.297,0.627,0.091,0.425,0.05,0.313,2020-08-10
"Blue Jays",38,43,0.302,0.11,0.84,0.258,0.802,0.416,0.198,0.386,0.103,87.1,1.12,2.72,3.31,3.85,3.66,1,0.302,0.547,0.123,0.383,0.059,0.327,2020-08-10
"Brewers",31,44.1,0.299,0.092,1.02,0.252,0.711,0.43,0.196,0.374,0.125,85.6,1.08,2.84,3.6,3.87,3.46,0.6,0.274,0.543,0.125,0.404,0.065,0.306,2020-08-10
"Royals",57,62.1,0.246,0.078,1.16,0.302,0.755,0.472,0.199,0.33,0.138,88.3,1.28,2.89,3.95,4.07,3.78,0.4,0.34,0.593,0.126,0.411,0.068,0.384,2020-08-10
"Braves",48,56.1,0.26,0.091,0.64,0.271,0.778,0.432,0.223,0.345,0.078,88.9,1.14,3.04,3.21,4.03,3.83,0.8,0.311,0.645,0.112,0.406,0.054,0.345,2020-08-10
"Yankees",37,48.2,0.279,0.124,0.74,0.228,0.759,0.508,0.169,0.322,0.105,86.3,1.13,3.14,3.62,4.06,4.02,0.7,0.295,0.602,0.11,0.372,0.051,0.28,2020-08-10
"Twins",42,50.2,0.291,0.089,1.07,0.269,0.782,0.366,0.171,0.463,0.105,85.9,1.11,3.2,3.53,4.16,3.56,0.8,0.296,0.64,0.138,0.438,0.072,0.32,2020-08-10
"White Sox",51,55.2,0.28,0.085,0.65,0.312,0.772,0.451,0.268,0.282,0.1,87.7,1.22,3.23,3.1,3.55,3.49,1,0.302,0.568,0.123,0.405,0.041,0.331,2020-08-10
"Rays",49,58.2,0.273,0.091,0.77,0.327,0.694,0.462,0.203,0.335,0.094,88.1,1.35,3.38,3.12,3.76,3.67,1.2,0.321,0.64,0.137,0.458,0.062,0.354,2020-08-10
"Astros",45,58,0.205,0.147,0.93,0.323,0.764,0.413,0.221,0.366,0.095,88.5,1.72,3.57,4.88,5.63,5.26,0.2,0.229,0.553,0.105,0.451,0.069,0.387,2020-08-10
"Nationals",39,40,0.244,0.107,1.35,0.245,0.769,0.383,0.215,0.402,0.14,89,1.23,3.6,4.52,4.64,4.27,0.2,0.315,0.536,0.119,0.421,0.074,0.352,2020-08-10
"Diamondbacks",42,49.2,0.275,0.095,1.99,0.186,0.878,0.476,0.153,0.371,0.239,89.2,1.03,3.62,5.12,4.03,3.71,-0.2,0.291,0.595,0.113,0.41,0.089,0.371,2020-08-10
"Rockies",34,38.1,0.258,0.065,0.94,0.278,0.711,0.446,0.198,0.356,0.111,88,1.07,3.76,3.56,4.01,3.54,0.4,0.258,0.6,0.11,0.452,0.069,0.317,2020-08-10
"Mets",42,46,0.288,0.126,0.59,0.28,0.693,0.528,0.148,0.324,0.086,83.7,1.24,4.11,3.34,3.96,3.93,0.6,0.327,0.586,0.138,0.405,0.036,0.236,2020-08-10
"Tigers",40,45.1,0.205,0.054,0.79,0.264,0.647,0.459,0.241,0.301,0.1,89.5,1.06,4.17,3.59,4.14,3.91,0.8,0.278,0.6,0.109,0.434,0.053,0.398,2020-08-10
"Red Sox",49,58,0.259,0.1,1.24,0.309,0.766,0.452,0.242,0.306,0.167,89.5,1.36,4.34,4.24,4.05,3.91,0.2,0.321,0.61,0.129,0.423,0.083,0.42,2020-08-10
"Angels",57,55.1,0.211,0.085,1.14,0.315,0.665,0.386,0.193,0.421,0.097,88.7,1.45,4.55,4.2,5.07,4.4,0.4,0.26,0.555,0.097,0.446,0.064,0.326,2020-08-10
"Giants",50,51.1,0.208,0.109,2.1,0.226,0.67,0.361,0.188,0.451,0.185,88.5,1.31,5.44,5.96,5.36,4.77,-0.8,0.27,0.606,0.097,0.432,0.074,0.295,2020-08-10
"Pirates",57,65,0.228,0.149,0.55,0.341,0.631,0.423,0.225,0.352,0.063,90.5,1.69,5.82,4.18,5.27,5.01,0.5,0.283,0.53,0.115,0.376,0.082,0.426,2020-08-10
"Padres",45,49.1,0.218,0.102,2.19,0.273,0.694,0.431,0.153,0.417,0.2,90.1,1.42,5.84,5.97,5.15,4.5,-0.3,0.287,0.657,0.109,0.448,0.09,0.41,2020-08-10
"Rangers",41,37,0.269,0.146,1.22,0.308,0.691,0.379,0.232,0.389,0.135,87.9,1.57,5.84,4.81,4.98,4.53,0.2,0.243,0.561,0.109,0.44,0.104,0.385,2020-08-10
"Mariners",45,56.2,0.208,0.14,2.38,0.268,0.671,0.341,0.22,0.439,0.208,89.4,1.62,7.31,7.07,6.08,5.2,-1,0.22,0.542,0.094,0.425,0.11,0.378,2020-08-10
"Cubs",35,32.2,0.232,0.142,2.48,0.302,0.647,0.419,0.247,0.333,0.29,91.3,1.74,7.71,6.77,5.02,4.85,-0.1,0.285,0.568,0.13,0.389,0.126,0.463,2020-08-10
"Reds",40,40,0.28,0.124,2.25,0.306,0.526,0.407,0.231,0.361,0.256,88.3,1.6,7.88,6.07,4.7,4.08,-0.2,0.256,0.601,0.12,0.383,0.111,0.361,2020-08-10
"Phillies",22,18.1,0.211,0.044,2.45,0.424,0.6,0.365,0.254,0.381,0.208,89.4,1.85,9.33,5.81,4.79,3.93,-0.1,0.356,0.611,0.126,0.42,0.109,0.438,2020-08-10
"Cardinals",8,8.2,0.241,0,0,0.136,1,0.455,0.136,0.409,0,86.6,0.35,0,1.58,3.58,3.14,0.2,0.322,0.552,0.148,0.487,0,0.091,2020-08-11
"Dodgers",56,54.1,0.291,0.094,0.33,0.262,0.833,0.492,0.203,0.305,0.051,86.7,1.01,1.16,2.66,3.56,3.47,1.3,0.348,0.596,0.113,0.433,0.008,0.313,2020-08-11
"Indians",36,32.2,0.323,0.054,0.55,0.28,0.801,0.329,0.25,0.421,0.063,85.7,0.92,1.93,2.43,3.52,2.84,0.9,0.303,0.569,0.122,0.439,0.104,0.273,2020-08-11
"Braves",49,58.1,0.255,0.089,0.77,0.25,0.842,0.431,0.209,0.359,0.091,89,1.08,2.31,3.38,4.08,3.87,0.7,0.311,0.647,0.108,0.405,0.039,0.327,2020-08-11
"Tigers",40,45,0.216,0.028,0.2,0.271,0.728,0.485,0.238,0.277,0.028,89.5,0.91,2.4,2.32,3.58,3.43,1.4,0.302,0.642,0.112,0.433,0.038,0.4,2020-08-11
"Brewers",27,42.1,0.316,0.086,0.85,0.26,0.755,0.424,0.182,0.394,0.103,85.6,1.04,2.55,3.17,3.72,3.22,0.7,0.281,0.575,0.122,0.416,0.06,0.3,2020-08-11
"Orioles",44,50.2,0.279,0.108,0.71,0.231,0.739,0.533,0.2,0.267,0.125,87.6,1.05,2.66,3.51,3.7,3.7,0.9,0.276,0.574,0.099,0.439,0.041,0.364,2020-08-11
"Marlins",27,30,0.203,0.085,0.9,0.195,0.791,0.468,0.165,0.367,0.103,86.4,0.93,2.7,4.29,4.86,4.38,0.4,0.297,0.627,0.091,0.425,0.05,0.313,2020-08-11
"Athletics",40,51.1,0.295,0.067,0.7,0.3,0.759,0.402,0.26,0.339,0.093,90.3,1.11,2.98,2.61,3.21,3.19,1.4,0.297,0.657,0.147,0.466,0.045,0.366,2020-08-11
"Blue Jays",33,38,0.312,0.11,0.95,0.259,0.775,0.393,0.202,0.404,0.111,88.1,1.13,3.08,3.38,3.83,3.57,0.8,0.313,0.526,0.13,0.391,0.067,0.348,2020-08-11
"Royals",52,55.1,0.243,0.071,1.14,0.314,0.725,0.447,0.214,0.34,0.13,88.9,1.3,3.09,3.88,4.12,3.76,0.4,0.34,0.598,0.123,0.417,0.075,0.394,2020-08-11
"Twins",46,54.2,0.292,0.082,1.15,0.271,0.801,0.366,0.172,0.463,0.113,86.3,1.1,3.13,3.56,4.08,3.47,0.9,0.291,0.644,0.137,0.447,0.081,0.324,2020-08-11
"Yankees",37,48.2,0.279,0.124,0.74,0.228,0.759,0.508,0.169,0.322,0.105,86.3,1.13,3.14,3.62,4.06,4.02,0.7,0.295,0.602,0.11,0.372,0.051,0.28,2020-08-11
"Rays",51,58.1,0.257,0.099,0.62,0.352,0.718,0.456,0.219,0.325,0.077,87.4,1.46,3.39,3.14,3.97,3.93,1.3,0.309,0.621,0.128,0.454,0.049,0.337,2020-08-11
"White Sox",53,57.2,0.279,0.082,0.78,0.315,0.768,0.453,0.27,0.277,0.122,87.7,1.23,3.43,3.26,3.5,3.46,1,0.307,0.574,0.124,0.406,0.04,0.331,2020-08-11
"Diamondbacks",46,50.1,0.255,0.082,2.15,0.218,0.874,0.471,0.169,0.36,0.245,88.6,1.11,3.93,5.32,4.1,3.76,-0.3,0.287,0.577,0.107,0.421,0.088,0.346,2020-08-11
"Rockies",39,44,0.265,0.066,0.82,0.301,0.682,0.453,0.205,0.342,0.1,88.3,1.14,4.09,3.28,3.85,3.46,0.6,0.275,0.586,0.116,0.44,0.06,0.333,2020-08-11
"Nationals",38,39,0.248,0.097,1.62,0.263,0.752,0.41,0.229,0.362,0.184,89.3,1.26,4.15,4.81,4.35,4.06,0.1,0.325,0.564,0.123,0.42,0.085,0.358,2020-08-11
"Astros",43,54,0.188,0.154,1.17,0.325,0.751,0.404,0.211,0.386,0.109,89,1.83,4.33,5.51,6.11,5.6,-0.2,0.221,0.546,0.095,0.447,0.078,0.389,2020-08-11
"Red Sox",50,59,0.233,0.118,0.92,0.338,0.739,0.452,0.253,0.295,0.122,89.5,1.54,4.58,4.23,4.5,4.44,0.2,0.309,0.607,0.114,0.42,0.078,0.428,2020-08-11
"Angels",60,59,0.202,0.095,1.07,0.307,0.639,0.385,0.203,0.412,0.093,89,1.46,4.73,4.31,5.22,4.63,0.4,0.264,0.544,0.095,0.436,0.066,0.361,2020-08-11
"Mets",43,46.2,0.277,0.129,0.58,0.316,0.658,0.483,0.19,0.328,0.079,83.3,1.39,5.01,3.49,4.23,4.12,0.5,0.321,0.584,0.137,0.408,0.034,0.231,2020-08-11
"Giants",53,56,0.204,0.108,2.09,0.221,0.704,0.357,0.191,0.452,0.183,88,1.29,5.14,6.01,5.44,4.82,-0.9,0.28,0.625,0.095,0.435,0.074,0.284,2020-08-11
"Padres",46,52,0.219,0.098,2.08,0.27,0.704,0.389,0.174,0.436,0.185,89.8,1.37,5.54,5.81,5.22,4.47,-0.2,0.281,0.634,0.105,0.446,0.087,0.409,2020-08-11
"Pirates",50,56,0.23,0.157,0.64,0.336,0.636,0.432,0.206,0.361,0.071,90.8,1.71,5.95,4.39,5.39,5.12,0.4,0.292,0.529,0.12,0.371,0.096,0.455,2020-08-11
"Rangers",46,41.2,0.25,0.153,1.51,0.305,0.685,0.387,0.216,0.396,0.159,87.6,1.66,6.48,5.54,5.4,4.85,-0.1,0.239,0.546,0.102,0.443,0.098,0.384,2020-08-11
"Cubs",28,28.2,0.236,0.11,2.51,0.28,0.66,0.407,0.235,0.358,0.276,91.9,1.5,6.59,6.19,4.51,4.37,-0.1,0.315,0.575,0.138,0.401,0.133,0.47,2020-08-11
"Mariners",45,55.2,0.216,0.139,2.43,0.271,0.675,0.352,0.208,0.44,0.214,89.7,1.62,7.28,7.05,5.98,5.08,-1,0.221,0.548,0.1,0.427,0.113,0.396,2020-08-11
"Reds",37,32.2,0.272,0.142,2.48,0.329,0.476,0.396,0.242,0.363,0.273,88.6,1.81,9.09,6.56,4.93,4.43,-0.3,0.26,0.58,0.123,0.373,0.11,0.396,2020-08-11
"Phillies",24,19.1,0.2,0.04,3.26,0.455,0.526,0.375,0.264,0.361,0.269,89.5,2.12,12.1,6.92,4.8,4,-0.3,0.347,0.62,0.12,0.426,0.123,0.452,2020-08-11
"Cardinals",4,4.1,0.25,0,0,0.25,1,0.5,0.083,0.417,0,82.5,0.69,0,1.35,3.57,3,0.1,0.297,0.375,0.155,0.479,0,0,2020-08-12
"Dodgers",53,53.1,0.268,0.081,0.34,0.275,0.833,0.504,0.211,0.286,0.053,86.9,1.03,1.18,2.7,3.59,3.5,1.2,0.349,0.603,0.099,0.435,0.008,0.316,2020-08-12
"Brewers",28,43,0.345,0.094,0.63,0.256,0.858,0.473,0.14,0.387,0.083,85.7,0.98,1.67,2.68,3.39,3.01,1.1,0.286,0.579,0.124,0.398,0.054,0.323,2020-08-12
"Athletics",39,50.2,0.286,0.078,0.89,0.278,0.857,0.4,0.24,0.36,0.111,90.2,1.11,2.31,3.09,3.52,3.42,1.2,0.29,0.65,0.138,0.462,0.038,0.366,2020-08-12
"Marlins",32,34,0.191,0.103,0.79,0.202,0.776,0.467,0.178,0.356,0.094,86.7,1.03,2.65,4.4,5.07,4.75,0.3,0.285,0.596,0.098,0.432,0.065,0.315,2020-08-12
"Royals",51,53.1,0.255,0.074,0.84,0.324,0.708,0.428,0.224,0.349,0.094,88.4,1.31,2.7,3.27,3.96,3.68,0.8,0.337,0.584,0.121,0.418,0.059,0.373,2020-08-12
"Braves",48,57,0.25,0.114,0.95,0.246,0.828,0.412,0.216,0.372,0.109,89.2,1.19,2.84,4.02,4.51,4.27,0.5,0.302,0.636,0.103,0.392,0.054,0.351,2020-08-12
"Tigers",39,44.1,0.197,0.028,0.2,0.278,0.68,0.485,0.216,0.299,0.025,89.6,0.97,3.05,2.51,3.96,3.68,1.1,0.31,0.618,0.115,0.418,0.037,0.403,2020-08-12
"Indians",34,31.2,0.287,0.07,0.85,0.267,0.732,0.325,0.234,0.442,0.088,87.7,1.01,3.13,3.41,4.25,3.4,0.6,0.266,0.535,0.108,0.442,0.103,0.308,2020-08-12
"Orioles",51,55.1,0.279,0.109,0.98,0.254,0.721,0.511,0.2,0.289,0.154,87.9,1.16,3.25,3.86,3.81,3.76,0.8,0.278,0.559,0.107,0.433,0.044,0.375,2020-08-12
"Yankees",42,51.2,0.276,0.12,0.7,0.24,0.727,0.512,0.171,0.318,0.098,86.7,1.16,3.31,3.5,4.02,3.96,0.8,0.3,0.599,0.112,0.374,0.047,0.302,2020-08-12
"Rays",52,62,0.247,0.09,0.58,0.363,0.729,0.453,0.209,0.337,0.069,88.1,1.45,3.48,3.16,4.12,3.93,1.3,0.315,0.625,0.128,0.449,0.051,0.337,2020-08-12
"Twins",47,57.2,0.28,0.078,1.4,0.271,0.782,0.39,0.158,0.452,0.136,86.1,1.13,3.59,3.9,4.08,3.53,0.7,0.304,0.651,0.137,0.443,0.081,0.315,2020-08-12
"Blue Jays",34,38,0.28,0.115,1.18,0.244,0.737,0.389,0.211,0.4,0.132,88.9,1.18,3.79,4.01,4.22,3.96,0.4,0.289,0.51,0.125,0.403,0.084,0.379,2020-08-12
"White Sox",48,52,0.277,0.08,0.87,0.321,0.719,0.434,0.287,0.279,0.132,87.8,1.27,4.15,3.38,3.54,3.48,0.9,0.322,0.567,0.132,0.396,0.043,0.331,2020-08-12
"Nationals",35,38,0.261,0.096,1.66,0.261,0.785,0.394,0.232,0.374,0.189,89.5,1.21,4.26,4.77,4.25,3.91,0.2,0.332,0.58,0.126,0.412,0.091,0.354,2020-08-12
"Astros",46,54.1,0.192,0.15,1.33,0.321,0.727,0.37,0.218,0.412,0.118,89.3,1.8,4.8,5.64,6.14,5.52,-0.4,0.236,0.569,0.101,0.445,0.084,0.395,2020-08-12
"Red Sox",49,56,0.233,0.13,0.8,0.353,0.716,0.437,0.259,0.304,0.104,89.2,1.64,4.82,4.17,4.67,4.63,0.3,0.295,0.589,0.106,0.411,0.076,0.411,2020-08-12
"Mets",41,46.1,0.281,0.131,0.58,0.318,0.674,0.482,0.188,0.33,0.081,82.9,1.38,4.86,3.56,4.26,4.11,0.5,0.326,0.578,0.143,0.4,0.035,0.221,2020-08-12
"Angels",57,56,0.194,0.099,1.13,0.308,0.63,0.377,0.2,0.423,0.095,89.7,1.5,4.98,4.51,5.44,4.78,0.3,0.261,0.524,0.096,0.429,0.063,0.364,2020-08-12
"Diamondbacks",47,50,0.237,0.084,2.16,0.258,0.772,0.451,0.181,0.368,0.226,88.4,1.28,5.04,5.47,4.4,3.99,-0.4,0.284,0.558,0.1,0.424,0.09,0.347,2020-08-12
"Rockies",40,42,0.247,0.077,0.86,0.333,0.65,0.432,0.237,0.331,0.103,88.6,1.33,5.14,3.64,4.2,3.79,0.5,0.273,0.582,0.105,0.43,0.059,0.331,2020-08-12
"Giants",55,56,0.198,0.123,2.09,0.247,0.705,0.371,0.189,0.44,0.186,88.3,1.43,5.46,6.21,5.6,5.08,-0.9,0.28,0.626,0.095,0.424,0.08,0.294,2020-08-12
"Pirates",46,52.2,0.233,0.143,0.68,0.331,0.644,0.43,0.208,0.362,0.074,90.7,1.65,5.64,4.24,5.23,4.87,0.6,0.3,0.535,0.125,0.371,0.087,0.456,2020-08-12
"Cubs",27,28.2,0.194,0.105,1.88,0.247,0.654,0.424,0.212,0.365,0.194,91.5,1.36,5.65,5.6,4.96,4.79,0.1,0.313,0.565,0.121,0.407,0.115,0.437,2020-08-12
"Padres",46,51,0.214,0.094,2.12,0.273,0.687,0.384,0.179,0.437,0.182,90.2,1.39,5.82,5.84,5.28,4.47,-0.3,0.288,0.629,0.108,0.446,0.086,0.437,2020-08-12
"Rangers",48,42.2,0.259,0.147,1.48,0.302,0.659,0.393,0.205,0.402,0.156,86.7,1.59,6.33,5.25,5.15,4.66,0.1,0.244,0.533,0.108,0.44,0.097,0.345,2020-08-12
"Mariners",46,53.2,0.24,0.136,2.01,0.265,0.67,0.354,0.208,0.438,0.19,89.1,1.49,6.54,6.17,5.53,4.75,-0.5,0.228,0.562,0.112,0.428,0.097,0.375,2020-08-12
"Reds",36,31.2,0.282,0.147,1.99,0.346,0.508,0.424,0.259,0.318,0.259,88.2,1.8,8.24,5.84,4.61,4.37,0,0.282,0.596,0.127,0.375,0.094,0.412,2020-08-12
"Phillies",29,23.2,0.198,0.05,3.04,0.463,0.491,0.391,0.276,0.333,0.276,89.4,2.15,12.17,6.7,4.67,4.07,-0.3,0.339,0.612,0.115,0.403,0.114,0.455,2020-08-12
"Dodgers",50,48,0.274,0.079,0.38,0.288,0.84,0.542,0.208,0.25,0.067,86.7,1.06,1.31,2.69,3.35,3.32,1,0.337,0.584,0.099,0.427,0.008,0.317,2020-08-13
"Athletics",41,50,0.296,0.08,0.9,0.252,0.909,0.417,0.208,0.375,0.111,90.7,1.02,1.8,3.09,3.53,3.35,1.1,0.284,0.633,0.127,0.457,0.048,0.395,2020-08-13
"Brewers",30,45.2,0.312,0.106,0.99,0.265,0.833,0.43,0.178,0.393,0.119,86.4,1.14,2.56,3.54,3.89,3.5,0.8,0.276,0.556,0.109,0.395,0.065,0.318,2020-08-13
"Orioles",52,57,0.294,0.104,0.95,0.254,0.764,0.504,0.207,0.289,0.154,87.9,1.11,2.68,3.59,3.55,3.55,1.1,0.291,0.558,0.117,0.435,0.044,0.375,2020-08-13
"Tigers",39,44.2,0.235,0.033,0.2,0.31,0.706,0.462,0.231,0.308,0.025,90.7,1.05,3.02,2.23,3.66,3.37,1.2,0.317,0.628,0.129,0.405,0.038,0.446,2020-08-13
"Indians",36,35.1,0.303,0.085,1.02,0.266,0.791,0.337,0.229,0.434,0.111,88.5,1.05,3.06,3.59,4.08,3.38,0.5,0.262,0.549,0.109,0.45,0.084,0.313,2020-08-13
"Braves",50,60.1,0.248,0.114,0.9,0.268,0.807,0.384,0.233,0.384,0.098,89.1,1.26,3.13,3.99,4.64,4.31,0.5,0.304,0.642,0.103,0.391,0.063,0.358,2020-08-13
"Royals",52,53.1,0.253,0.089,1.18,0.333,0.723,0.434,0.224,0.342,0.135,88.5,1.44,3.21,3.94,4.12,3.87,0.5,0.33,0.591,0.12,0.415,0.065,0.383,2020-08-13
"Yankees",45,54.1,0.271,0.109,0.66,0.257,0.728,0.5,0.2,0.3,0.095,86.8,1.18,3.31,3.36,3.89,3.87,0.9,0.309,0.594,0.108,0.377,0.043,0.314,2020-08-13
"Rays",51,63,0.249,0.078,0.71,0.362,0.738,0.483,0.205,0.313,0.091,88.4,1.41,3.57,3.19,3.84,3.71,1.4,0.333,0.632,0.134,0.45,0.045,0.335,2020-08-13
"Twins",45,56,0.266,0.079,1.45,0.277,0.787,0.395,0.156,0.449,0.136,86.3,1.18,3.7,4.07,4.25,3.69,0.5,0.296,0.655,0.134,0.447,0.08,0.3,2020-08-13
"Blue Jays",35,40.2,0.294,0.1,1.11,0.286,0.698,0.4,0.22,0.38,0.132,87.4,1.23,3.76,3.58,3.79,3.61,0.5,0.3,0.518,0.14,0.412,0.087,0.33,2020-08-13
"Marlins",40,40.2,0.196,0.095,1.77,0.224,0.809,0.442,0.186,0.372,0.19,88.1,1.18,3.76,5.6,5.04,4.62,-0.4,0.306,0.595,0.1,0.42,0.096,0.365,2020-08-13
"White Sox",48,52,0.277,0.08,0.87,0.321,0.719,0.434,0.287,0.279,0.132,87.9,1.27,4.15,3.38,3.54,3.48,1,0.327,0.576,0.134,0.393,0.043,0.324,2020-08-13
"Mets",43,50.1,0.297,0.115,0.89,0.301,0.721,0.458,0.203,0.339,0.125,85.1,1.25,4.29,3.75,3.99,3.75,0.5,0.315,0.603,0.149,0.399,0.034,0.271,2020-08-13
"Red Sox",45,58,0.218,0.123,0.78,0.327,0.723,0.463,0.238,0.299,0.102,89.4,1.52,4.34,4.12,4.63,4.66,0.3,0.286,0.595,0.101,0.42,0.067,0.409,2020-08-13
"Diamondbacks",48,53,0.247,0.07,2.04,0.279,0.827,0.434,0.191,0.375,0.211,88.2,1.26,4.42,5.1,4.23,3.75,-0.1,0.289,0.568,0.098,0.424,0.086,0.336,2020-08-13
"Angels",58,57,0.206,0.107,0.95,0.291,0.657,0.353,0.212,0.435,0.081,89.5,1.42,4.42,4.26,5.4,4.77,0.4,0.259,0.54,0.095,0.418,0.064,0.368,2020-08-13
"Cubs",26,28,0.205,0.077,1.29,0.253,0.704,0.457,0.198,0.346,0.143,90.7,1.18,4.5,4.41,4.48,4.25,0.3,0.336,0.598,0.115,0.429,0.096,0.422,2020-08-13
"Astros",44,49.2,0.195,0.154,1.27,0.336,0.734,0.377,0.225,0.397,0.117,90,1.87,5.07,5.61,6.1,5.53,-0.3,0.249,0.568,0.103,0.431,0.092,0.405,2020-08-13
"Nationals",37,40.2,0.229,0.103,1.99,0.274,0.749,0.404,0.228,0.368,0.214,90,1.38,5.31,5.58,4.69,4.37,-0.3,0.32,0.566,0.112,0.412,0.104,0.365,2020-08-13
"Rangers",49,43.2,0.249,0.152,1.44,0.269,0.709,0.386,0.184,0.43,0.143,87.8,1.51,5.36,5.3,5.38,4.86,0.1,0.242,0.558,0.105,0.448,0.104,0.357,2020-08-13
"Giants",58,57,0.205,0.112,2.05,0.265,0.669,0.337,0.205,0.458,0.171,88.3,1.44,5.84,5.95,5.55,4.89,-0.9,0.284,0.61,0.092,0.424,0.065,0.298,2020-08-13
"Padres",43,49,0.219,0.093,1.84,0.284,0.655,0.403,0.167,0.431,0.161,90.2,1.39,5.88,5.4,5.18,4.4,-0.1,0.293,0.628,0.111,0.447,0.076,0.431,2020-08-13
"Pirates",43,49.1,0.221,0.143,0.73,0.331,0.627,0.427,0.21,0.364,0.077,90.9,1.68,6.02,4.43,5.41,5.01,0.5,0.301,0.537,0.124,0.376,0.084,0.462,2020-08-13
"Rockies",41,42,0.222,0.079,0.86,0.368,0.561,0.434,0.248,0.318,0.098,88.8,1.55,6.21,3.72,4.36,4.08,0.5,0.291,0.593,0.108,0.431,0.062,0.341,2020-08-13
"Reds",37,36.2,0.306,0.153,1.72,0.296,0.527,0.42,0.227,0.352,0.226,88,1.55,6.87,5.29,4.44,4.22,0.1,0.285,0.594,0.133,0.365,0.08,0.386,2020-08-13
"Mariners",45,49.2,0.234,0.143,1.81,0.28,0.616,0.341,0.193,0.467,0.159,88.7,1.57,7.43,6.17,6,4.94,-0.5,0.234,0.563,0.112,0.417,0.081,0.378,2020-08-13
"Phillies",32,26.2,0.215,0.052,3.04,0.46,0.539,0.389,0.284,0.326,0.29,89.6,2.1,11.14,6.53,4.38,3.9,-0.3,0.356,0.607,0.119,0.399,0.115,0.448,2020-08-13
"Dodgers",49,47,0.283,0.08,0.38,0.298,0.84,0.543,0.224,0.233,0.074,86.6,1.09,1.34,2.64,3.19,3.22,0.9,0.335,0.594,0.103,0.438,0.009,0.328,2020-08-14
"Athletics",41,50,0.296,0.08,0.9,0.252,0.909,0.417,0.208,0.375,0.111,90.7,1.02,1.8,3.09,3.53,3.35,1.1,0.284,0.633,0.127,0.457,0.048,0.395,2020-08-14
"Tigers",35,41.1,0.234,0.036,0.22,0.297,0.734,0.471,0.218,0.311,0.027,90.7,1.02,2.61,2.27,3.68,3.41,1,0.322,0.635,0.125,0.405,0.042,0.445,2020-08-14
"Orioles",50,54.1,0.283,0.1,0.99,0.236,0.756,0.492,0.197,0.311,0.146,87.7,1.07,2.65,3.67,3.69,3.64,1.1,0.297,0.543,0.111,0.437,0.053,0.361,2020-08-14
"Brewers",31,49.1,0.314,0.113,0.91,0.266,0.811,0.412,0.184,0.404,0.109,86.9,1.16,2.74,3.5,3.98,3.58,0.8,0.279,0.534,0.108,0.39,0.079,0.333,2020-08-14
"Indians",35,34.1,0.302,0.086,1.05,0.273,0.791,0.346,0.235,0.42,0.118,88.6,1.08,3.15,3.66,4.05,3.39,0.5,0.259,0.54,0.109,0.446,0.086,0.321,2020-08-14
