"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"PHI",77,77.1,0.244,0.125,1.16,0.322,0.658,0.4,0.228,0.372,0.125,88.5,1.56,5.47,4.64,4.61,4.28,0.3,0.297,0.594,0.129,0.423,0.087,0.362,2023-04-23,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-24&enddate=2023-04-22"
"SFG",60,77.2,0.232,0.089,1.39,0.323,0.609,0.47,0.213,0.317,0.164,90.5,1.48,5.56,4.52,4.01,3.84,-0.1,0.298,0.613,0.112,0.422,0.094,0.426,2023-04-23,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-24&enddate=2023-04-22"
"CHW",80,75.2,0.261,0.119,1.07,0.374,0.631,0.419,0.224,0.357,0.12,90,1.68,6.3,4.34,4.37,4,0.5,0.301,0.588,0.129,0.409,0.08,0.434,2023-04-23,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-24&enddate=2023-04-22"
"KCR",68,74,0.247,0.103,1.82,0.34,0.65,0.346,0.237,0.417,0.17,89.6,1.59,6.69,5.35,4.6,4,-0.5,0.316,0.579,0.117,0.418,0.126,0.423,2023-04-23,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-24&enddate=2023-04-22"
"OAK",74,89.2,0.153,0.146,1.51,0.277,0.587,0.354,0.211,0.435,0.121,89.7,1.68,7.13,6.38,6.4,5.8,-1.5,0.246,0.475,0.075,0.365,0.084,0.409,2023-04-23,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-24&enddate=2023-04-22"
"NYY",64,84.2,0.271,0.096,0.64,0.268,0.839,0.533,0.193,0.274,0.103,87.3,1.13,2.44,3.5,3.67,3.42,1,0.329,0.562,0.121,0.388,0.065,0.316,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"TEX",60,79.1,0.243,0.086,0.45,0.24,0.72,0.375,0.163,0.462,0.042,89.3,1.01,2.61,3.16,4.43,3.86,1.3,0.308,0.581,0.119,0.399,0.048,0.404,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"TBR",64,89.2,0.199,0.105,0.6,0.214,0.771,0.464,0.181,0.355,0.068,86.1,1.08,2.91,4.18,4.87,4.48,0.2,0.3,0.578,0.095,0.417,0.052,0.301,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"NYM",76,84.1,0.256,0.095,0.96,0.267,0.821,0.387,0.189,0.424,0.098,87.5,1.16,3.09,3.99,4.33,3.78,0.7,0.299,0.597,0.104,0.389,0.087,0.333,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"BAL",78,80.2,0.275,0.072,0.78,0.298,0.745,0.37,0.251,0.379,0.088,89.4,1.15,3.12,3.21,3.66,3.29,1.5,0.338,0.687,0.119,0.428,0.051,0.395,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"HOU",70,74.2,0.284,0.087,1.08,0.269,0.759,0.426,0.179,0.395,0.12,88.2,1.14,3.13,3.78,3.81,3.35,0.6,0.346,0.577,0.152,0.392,0.089,0.361,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"SEA",84,85.2,0.248,0.12,0.63,0.27,0.691,0.504,0.167,0.329,0.08,87.1,1.28,3.15,3.79,4.27,4.07,1.1,0.326,0.621,0.128,0.445,0.044,0.355,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"MIL",68,74,0.202,0.101,1.09,0.266,0.814,0.437,0.242,0.321,0.13,87.1,1.3,3.28,4.68,4.58,4.38,0,0.278,0.58,0.092,0.387,0.065,0.347,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"STL",72,78.2,0.291,0.092,0.69,0.318,0.737,0.51,0.24,0.25,0.12,89.4,1.25,3.32,3.05,3.06,3.16,1.2,0.337,0.601,0.127,0.415,0.055,0.423,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"BOS",74,94,0.226,0.084,0.57,0.277,0.732,0.424,0.167,0.409,0.057,89.2,1.17,3.35,3.6,4.55,3.96,1,0.331,0.616,0.101,0.417,0.042,0.397,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"PIT",69,77.2,0.232,0.106,0.35,0.314,0.749,0.412,0.267,0.321,0.042,88.8,1.39,3.36,3.3,4.25,4.13,1.5,0.32,0.616,0.113,0.406,0.049,0.381,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"CLE",74,83,0.25,0.091,1.3,0.254,0.766,0.391,0.191,0.419,0.133,88.6,1.16,3.47,4.39,4.23,3.8,-0.1,0.335,0.576,0.11,0.426,0.086,0.357,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"LAA",69,83.1,0.221,0.08,0.54,0.272,0.667,0.406,0.201,0.393,0.056,87,1.14,3.56,3.66,4.6,3.99,1.2,0.311,0.564,0.098,0.428,0.056,0.339,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"WSN",66,75.2,0.194,0.09,0.83,0.264,0.713,0.427,0.216,0.358,0.09,89.1,1.2,3.57,4.17,4.6,4.39,0.5,0.316,0.616,0.099,0.456,0.091,0.434,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"ATL",77,82.1,0.266,0.075,0.87,0.281,0.716,0.383,0.224,0.393,0.095,89.3,1.12,3.61,3.45,3.8,3.42,1.3,0.351,0.642,0.133,0.414,0.087,0.39,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"CIN",76,84,0.243,0.104,0.75,0.306,0.73,0.442,0.199,0.359,0.084,88.6,1.37,3.75,3.75,4.24,3.98,1.2,0.313,0.593,0.127,0.395,0.055,0.356,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"MIA",69,88.1,0.21,0.077,1.22,0.234,0.719,0.415,0.19,0.395,0.122,86.6,1.09,3.77,4.56,4.55,4.07,0.3,0.296,0.591,0.095,0.421,0.072,0.319,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"MIN",61,72.1,0.246,0.077,1,0.276,0.637,0.513,0.156,0.332,0.121,88.4,1.16,4.23,3.74,3.75,3.52,0.7,0.332,0.569,0.107,0.423,0.075,0.365,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"CHC",67,77.1,0.303,0.105,1.05,0.289,0.711,0.404,0.223,0.372,0.129,87.2,1.23,4.31,3.7,3.62,3.38,0.6,0.284,0.628,0.127,0.427,0.095,0.339,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"TOR",77,70.1,0.248,0.089,1.28,0.306,0.75,0.395,0.241,0.364,0.141,88.9,1.34,4.35,4.36,4.12,3.77,0.2,0.345,0.672,0.137,0.386,0.071,0.408,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"SDP",73,83,0.233,0.1,1.19,0.281,0.733,0.481,0.155,0.365,0.129,88.4,1.33,4.45,4.51,4.41,4.01,0.4,0.309,0.536,0.117,0.392,0.064,0.387,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"DET",64,79.1,0.231,0.075,1.59,0.255,0.68,0.473,0.149,0.378,0.167,89.4,1.17,4.54,4.85,4.24,3.75,-0.5,0.298,0.581,0.098,0.417,0.075,0.376,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"COL",70,90,0.239,0.105,0.9,0.328,0.641,0.466,0.202,0.332,0.107,88,1.47,4.6,4.12,4.31,3.99,0.9,0.272,0.579,0.093,0.431,0.07,0.414,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"ARI",77,86.2,0.243,0.112,1.77,0.264,0.735,0.446,0.216,0.338,0.218,91.3,1.33,4.88,5.38,4.26,4.07,-0.5,0.307,0.559,0.126,0.404,0.124,0.476,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"LAD",74,76.2,0.22,0.079,1.29,0.348,0.736,0.386,0.21,0.403,0.117,89.6,1.51,5.05,4.45,4.53,4,0.4,0.295,0.607,0.11,0.434,0.077,0.379,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"PHI",80,80.1,0.246,0.12,1.12,0.326,0.67,0.4,0.227,0.373,0.119,88.2,1.56,5.27,4.5,4.54,4.2,0.4,0.295,0.596,0.13,0.423,0.083,0.36,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"SFG",65,83.1,0.244,0.084,1.4,0.313,0.615,0.473,0.203,0.324,0.167,90.6,1.4,5.29,4.38,3.84,3.66,0,0.304,0.618,0.113,0.422,0.089,0.423,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"CHW",81,76.2,0.258,0.121,1.06,0.369,0.634,0.418,0.221,0.362,0.117,90.1,1.67,6.22,4.37,4.44,4.06,0.5,0.299,0.584,0.127,0.407,0.084,0.433,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"KCR",70,76,0.249,0.1,1.78,0.345,0.66,0.359,0.235,0.406,0.17,89.6,1.59,6.51,5.22,4.49,3.93,-0.4,0.319,0.582,0.119,0.419,0.122,0.421,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"OAK",77,92.2,0.155,0.146,1.46,0.276,0.592,0.362,0.208,0.43,0.119,89.8,1.67,6.99,6.28,6.34,5.76,-1.5,0.245,0.479,0.076,0.366,0.082,0.412,2023-04-24,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-25&enddate=2023-04-23"
"NYY",68,90,0.264,0.098,0.7,0.274,0.837,0.522,0.196,0.283,0.108,87.1,1.18,2.5,3.64,3.79,3.54,1,0.322,0.551,0.12,0.385,0.064,0.313,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"TEX",63,81.1,0.239,0.098,0.44,0.243,0.707,0.369,0.178,0.453,0.041,89.3,1.07,2.77,3.3,4.56,4.05,1.2,0.3,0.577,0.117,0.397,0.047,0.411,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"TBR",67,93.2,0.199,0.104,0.58,0.213,0.778,0.469,0.178,0.353,0.066,86,1.07,2.79,4.11,4.83,4.45,0.3,0.301,0.575,0.094,0.414,0.054,0.301,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"BAL",82,84,0.28,0.075,0.75,0.292,0.751,0.372,0.251,0.377,0.086,89.3,1.13,3,3.17,3.62,3.27,1.7,0.337,0.682,0.119,0.426,0.055,0.393,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"NYM",76,84.1,0.256,0.095,0.96,0.267,0.821,0.387,0.189,0.424,0.098,87.5,1.16,3.09,3.99,4.34,3.78,0.7,0.299,0.597,0.104,0.389,0.087,0.333,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"MIL",71,78,0.213,0.102,1.04,0.27,0.824,0.435,0.251,0.314,0.129,87,1.29,3.12,4.5,4.43,4.27,0.1,0.275,0.575,0.094,0.391,0.063,0.348,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"HOU",73,80,0.285,0.089,1.01,0.284,0.767,0.434,0.18,0.385,0.114,88.5,1.19,3.15,3.7,3.81,3.36,0.7,0.344,0.57,0.151,0.389,0.083,0.364,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
"SEA",84,85.2,0.248,0.12,0.63,0.27,0.691,0.504,0.167,0.329,0.08,87.1,1.28,3.15,3.79,4.28,4.07,1.1,0.326,0.621,0.128,0.445,0.044,0.355,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-26&enddate=2023-04-24"
