"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date","url"
"ATL",78,83.1,0.265,0.074,0.86,0.277,0.716,0.387,0.221,0.392,0.094,89.2,1.1,3.56,3.42,3.8,3.41,1.3,0.349,0.643,0.133,0.416,0.095,0.385,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"WSN",66,75.2,0.194,0.09,0.83,0.264,0.713,0.427,0.216,0.358,0.09,89.1,1.2,3.57,4.17,4.61,4.39,0.5,0.316,0.616,0.099,0.456,0.091,0.434,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"STL",74,80.2,0.295,0.092,0.78,0.322,0.727,0.507,0.239,0.254,0.135,89.2,1.26,3.57,3.15,3.05,3.14,1.1,0.338,0.595,0.13,0.414,0.058,0.422,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"LAA",72,88.1,0.221,0.085,0.51,0.279,0.661,0.403,0.218,0.379,0.054,87,1.19,3.67,3.64,4.57,4.03,1.2,0.313,0.568,0.099,0.436,0.056,0.337,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"TOR",80,73,0.248,0.09,1.23,0.297,0.753,0.383,0.234,0.383,0.13,88.6,1.3,4.19,4.31,4.21,3.8,0.3,0.347,0.669,0.137,0.383,0.069,0.401,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"MIN",63,74.1,0.243,0.081,0.97,0.28,0.647,0.517,0.155,0.329,0.118,88.4,1.2,4.24,3.75,3.81,3.58,0.8,0.33,0.566,0.107,0.421,0.072,0.361,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"MIA",71,92,0.206,0.078,1.47,0.242,0.707,0.409,0.186,0.405,0.14,87.3,1.15,4.3,4.93,4.67,4.14,0.1,0.3,0.585,0.096,0.419,0.071,0.337,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"CHC",67,77.1,0.303,0.105,1.05,0.289,0.711,0.404,0.223,0.372,0.129,87.2,1.23,4.31,3.7,3.63,3.38,0.6,0.284,0.628,0.127,0.427,0.101,0.339,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"DET",68,83.1,0.228,0.072,1.51,0.243,0.684,0.483,0.147,0.371,0.163,89.1,1.12,4.32,4.76,4.23,3.73,-0.3,0.303,0.582,0.099,0.421,0.072,0.369,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"COL",73,94,0.237,0.101,0.86,0.318,0.644,0.47,0.193,0.337,0.101,88.1,1.41,4.4,4.05,4.31,3.98,1,0.275,0.582,0.092,0.434,0.067,0.408,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"SDP",73,83,0.233,0.1,1.19,0.281,0.733,0.481,0.155,0.365,0.129,88.4,1.33,4.45,4.5,4.41,4.01,0.4,0.309,0.536,0.117,0.392,0.064,0.387,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"ARI",81,91.1,0.242,0.108,1.68,0.273,0.744,0.459,0.203,0.337,0.205,91.1,1.34,4.73,5.19,4.22,4.02,-0.3,0.314,0.554,0.125,0.398,0.121,0.456,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"LAD",74,76.2,0.22,0.079,1.29,0.348,0.736,0.386,0.21,0.403,0.117,89.6,1.51,5.05,4.44,4.54,4,0.4,0.294,0.607,0.11,0.434,0.081,0.379,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"PHI",80,80.1,0.246,0.12,1.12,0.326,0.67,0.4,0.227,0.373,0.119,88.2,1.56,5.27,4.49,4.54,4.2,0.4,0.295,0.596,0.13,0.423,0.083,0.36,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"SFG",65,83.1,0.244,0.084,1.4,0.313,0.615,0.473,0.203,0.324,0.167,90.6,1.4,5.29,4.38,3.84,3.66,0,0.303,0.618,0.113,0.424,0.089,0.423,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"CHW",84,79.2,0.253,0.129,1.02,0.367,0.649,0.423,0.225,0.351,0.115,90.2,1.71,6.1,4.46,4.56,4.23,0.4,0.295,0.575,0.124,0.408,0.08,0.438,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"KCR",73,80,0.249,0.101,1.69,0.343,0.667,0.366,0.238,0.396,0.167,89.2,1.58,6.3,5.1,4.46,3.94,-0.3,0.319,0.584,0.119,0.422,0.121,0.429,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"OAK",81,97.1,0.16,0.145,1.48,0.284,0.594,0.358,0.218,0.423,0.123,89.7,1.7,7.03,6.27,6.27,5.67,-1.6,0.251,0.487,0.079,0.367,0.084,0.409,2023-04-25,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-24"
"NYY",70,93,0.262,0.099,0.77,0.274,0.836,0.515,0.192,0.293,0.114,86.9,1.19,2.61,3.78,3.85,3.59,0.9,0.321,0.552,0.118,0.384,0.062,0.31,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"TBR",71,98,0.197,0.102,0.55,0.211,0.784,0.47,0.181,0.348,0.064,86.1,1.05,2.66,4.07,4.79,4.45,0.4,0.301,0.576,0.095,0.411,0.052,0.303,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"BAL",85,90.2,0.274,0.073,0.69,0.283,0.751,0.382,0.236,0.382,0.079,89.5,1.09,2.88,3.13,3.68,3.31,1.8,0.335,0.672,0.118,0.426,0.051,0.405,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"MIL",74,84,0.211,0.096,0.96,0.266,0.832,0.44,0.245,0.315,0.118,86.9,1.25,2.89,4.33,4.37,4.2,0.3,0.279,0.581,0.096,0.395,0.066,0.351,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"HOU",76,83,0.28,0.087,0.98,0.283,0.772,0.451,0.178,0.371,0.114,88.1,1.17,3.04,3.66,3.76,3.36,0.7,0.349,0.581,0.149,0.389,0.079,0.355,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"SEA",88,89.2,0.249,0.114,0.6,0.282,0.693,0.5,0.188,0.313,0.08,87.5,1.29,3.21,3.7,4.15,3.96,1.2,0.324,0.621,0.129,0.447,0.046,0.367,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"NYM",79,88.2,0.253,0.09,0.91,0.279,0.805,0.399,0.185,0.416,0.093,87.8,1.18,3.25,3.9,4.31,3.74,0.8,0.293,0.595,0.1,0.39,0.081,0.345,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"CLE",80,93,0.249,0.09,1.16,0.244,0.762,0.388,0.188,0.425,0.118,88.6,1.11,3.29,4.18,4.23,3.8,0.2,0.328,0.562,0.11,0.427,0.085,0.354,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"TEX",66,83,0.237,0.098,0.43,0.257,0.664,0.36,0.194,0.446,0.04,89,1.12,3.36,3.33,4.59,4.07,1.2,0.298,0.577,0.115,0.397,0.045,0.405,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"LAA",75,92.1,0.223,0.087,0.49,0.276,0.673,0.395,0.221,0.383,0.052,87.2,1.18,3.41,3.61,4.57,4.04,1.3,0.309,0.565,0.101,0.438,0.054,0.336,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"CIN",83,92.1,0.254,0.096,0.68,0.297,0.737,0.444,0.194,0.363,0.078,88.1,1.28,3.41,3.48,4.04,3.77,1.7,0.316,0.599,0.127,0.396,0.055,0.348,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"STL",77,84,0.297,0.091,0.86,0.32,0.717,0.502,0.235,0.263,0.143,89.3,1.26,3.43,3.23,3.05,3.12,1,0.341,0.591,0.134,0.414,0.056,0.425,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"WSN",67,78.2,0.201,0.088,0.8,0.263,0.716,0.439,0.211,0.35,0.09,89.1,1.17,3.43,4.04,4.45,4.25,0.6,0.316,0.624,0.101,0.459,0.089,0.433,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"BOS",79,100,0.214,0.078,0.72,0.281,0.73,0.412,0.183,0.405,0.07,89.6,1.2,3.51,3.83,4.61,4.05,0.9,0.333,0.618,0.099,0.427,0.042,0.401,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"PIT",73,81.1,0.23,0.106,0.44,0.309,0.743,0.414,0.272,0.315,0.055,88.9,1.39,3.54,3.46,4.24,4.15,1.4,0.315,0.613,0.114,0.409,0.047,0.389,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"ATL",81,85.1,0.262,0.071,0.95,0.293,0.716,0.396,0.22,0.383,0.103,89,1.16,3.8,3.53,3.77,3.41,1.2,0.354,0.641,0.132,0.414,0.095,0.385,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"TOR",82,75,0.245,0.088,1.2,0.289,0.756,0.388,0.228,0.383,0.127,88.6,1.27,4.08,4.3,4.23,3.8,0.3,0.345,0.67,0.137,0.387,0.072,0.396,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"CHC",71,81,0.303,0.109,1,0.287,0.73,0.393,0.23,0.378,0.122,87,1.23,4.11,3.71,3.71,3.43,0.6,0.287,0.624,0.126,0.425,0.096,0.325,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"MIN",65,76.1,0.244,0.079,0.94,0.278,0.652,0.524,0.151,0.325,0.116,88.5,1.18,4.13,3.69,3.76,3.53,0.9,0.326,0.563,0.109,0.423,0.07,0.366,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"DET",71,88.1,0.239,0.069,1.53,0.239,0.691,0.481,0.137,0.382,0.163,88.9,1.08,4.18,4.65,4.09,3.57,-0.2,0.308,0.582,0.104,0.415,0.073,0.363,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"COL",75,97,0.238,0.099,0.84,0.313,0.646,0.465,0.193,0.342,0.098,88.1,1.38,4.27,3.97,4.26,3.94,1.1,0.277,0.585,0.094,0.435,0.069,0.401,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"MIA",75,96.1,0.21,0.078,1.68,0.238,0.722,0.407,0.178,0.415,0.158,87.3,1.15,4.39,5.2,4.64,4.09,-0.2,0.302,0.59,0.1,0.422,0.083,0.342,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"ARI",84,95.1,0.236,0.107,1.6,0.272,0.746,0.461,0.209,0.329,0.2,91,1.32,4.63,5.16,4.26,4.06,-0.3,0.31,0.551,0.123,0.399,0.115,0.45,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"SDP",77,86,0.224,0.104,1.15,0.28,0.71,0.486,0.155,0.359,0.125,88.5,1.35,4.71,4.57,4.53,4.16,0.3,0.309,0.533,0.116,0.392,0.061,0.389,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
"LAD",79,81.2,0.224,0.078,1.21,0.343,0.748,0.398,0.209,0.393,0.115,89.5,1.47,4.74,4.31,4.42,3.91,0.6,0.292,0.612,0.112,0.434,0.077,0.372,2023-04-26,"https://www.fangraphs.com/leaders.aspx?pos=all&stats=rel&lg=all&qual=0&type=c%2C7%2C13%2C120%2C121%2C40%2C43%2C44%2C48%2C47%2C49%2C51%2C322%2C42%2C6%2C45%2C62%2C122%2C59%2C105%2C112%2C113%2C111%2C325%2C328&season=2023&month=1000&season1=2023&ind=0&team=0%2Cts&rost=0&age=0&filter=&players=0&startdate=2023-03-30&enddate=2023-04-25"
